gene,gene_ens,log2FC,pvalue,padj,mean_group,mean_ref,pct_group,pct_ref
SFTA2,ENSG00000196260,-7.9661,2.684811531409499e-111,1.793185621828404e-107,0.0091,2.3026,0.01,0.919
SLPI,ENSG00000124107,-5.387,3.8486283962318705e-110,8.56832968614422e-107,0.0619,2.5957,0.03,0.928
RPL30,ENSG00000156482,-5.7119,3.131503820435713e-110,8.56832968614422e-107,0.0451,2.3666,0.03,0.922
RPL12,ENSG00000197958,-5.0195,1.3012960412332059e-109,2.0165550339077396e-106,0.0752,2.4416,0.04,0.925
RPL34,ENSG00000109475,-5.3454,1.5096234720075906e-109,2.0165550339077396e-106,0.0601,2.4456,0.04,0.924
RPL28,ENSG00000108107,-3.995,5.119634499928555e-109,5.699006470837136e-106,0.1541,2.4592,0.085,0.925
RPS4X,ENSG00000198034,-5.0186,8.910552191380541e-109,8.501939726604377e-106,0.0744,2.4148,0.045,0.922
RPS13,ENSG00000110700,-5.8155,1.9591589711672418e-108,1.6356528460532508e-105,0.0423,2.3873,0.025,0.921
RPS14,ENSG00000164587,-4.7408,3.4086797500286195e-108,2.5296191167156835e-105,0.0918,2.457,0.05,0.924
RPL32,ENSG00000144713,-5.4435,8.599553493751897e-108,5.7436417784768915e-105,0.0562,2.4493,0.03,0.924
RPS12,ENSG00000112306,-4.1453,1.511868932594744e-107,9.179793273454815e-105,0.1459,2.5831,0.07,0.929
RPS15A,ENSG00000134419,-4.8888,8.807806157449443e-107,4.902278110467069e-104,0.081,2.4029,0.045,0.918
RPL37,ENSG00000145592,-4.3813,2.72249959062018e-106,1.3987365204424756e-103,0.1137,2.371,0.06,0.921
RPL8,ENSG00000161016,-4.386,3.6518067317138026e-106,1.7421726543654635e-103,0.1147,2.4013,0.06,0.924
RPL18A,ENSG00000105640,-4.6336,4.381909887869696e-106,1.9511184094054465e-103,0.096,2.3862,0.055,0.92
FAU,ENSG00000149806,-5.2251,9.08686582258835e-106,3.7931985518167246e-103,0.0606,2.2719,0.035,0.915
SFTPC,ENSG00000168484,-3.0769,1.4176385710881618e-105,5.569651774292843e-103,0.3612,3.0487,0.129,0.972
RPS3,ENSG00000149273,-4.2875,2.7684483458755706e-105,1.0272481390057186e-102,0.1238,2.4199,0.065,0.923
RPL29,ENSG00000162244,-5.0929,3.04712386507885e-105,1.0711442260453493e-102,0.068,2.3237,0.035,0.914
RPS8,ENSG00000142937,-4.1655,3.744762837411696e-105,1.250563549553636e-102,0.1361,2.4447,0.07,0.926
RPS15,ENSG00000115268,-4.6106,8.726087931909358e-105,2.7753114903439336e-102,0.0967,2.3655,0.045,0.924
RPL10,ENSG00000147403,-3.8794,1.167609698696697e-104,3.5447568989069273e-102,0.1735,2.5544,0.085,0.929
RPL22,ENSG00000116251,-4.7881,1.6345126380310916e-104,4.1988115036191005e-102,0.0799,2.2095,0.045,0.911
RPL14,ENSG00000188846,-4.4469,1.5893012199966767e-104,4.1988115036191005e-102,0.107,2.3363,0.06,0.92
NAPSA,ENSG00000131400,-3.1459,1.568699991008955e-104,4.1988115036191005e-102,0.284,2.5145,0.134,0.954
RPLP1,ENSG00000137818,-3.8873,1.6286589560157432e-104,4.1988115036191005e-102,0.1764,2.6121,0.08,0.931
RPS27,ENSG00000177954,-3.9872,2.468448019128133e-104,6.106209007317334e-102,0.1575,2.4993,0.08,0.925
RPLP2,ENSG00000177600,-3.9641,4.1108540262160436e-104,9.805855014677485e-102,0.1524,2.3806,0.08,0.922
RPS3A,ENSG00000145425,-4.1884,5.726232513124585e-104,1.3188105846606585e-101,0.1297,2.3666,0.07,0.922
NPC2,ENSG00000119655,-4.0381,1.1484469472065137e-103,2.556825720130768e-101,0.1481,2.4338,0.07,0.929
RPS6,ENSG00000137154,-4.2815,1.593658514961883e-103,3.433562974654973e-101,0.1229,2.3916,0.06,0.919
RPS16,ENSG00000105193,-4.5644,2.6060808671335915e-103,5.4393794098703925e-101,0.0971,2.2993,0.05,0.911
RPL11,ENSG00000142676,-3.9833,5.531542424703933e-103,1.1195506622605324e-100,0.1562,2.4726,0.075,0.928
RPL24,ENSG00000114391,-4.2148,9.063093710048635e-103,1.780364790865142e-100,0.1242,2.3079,0.065,0.915
RPS23,ENSG00000186468,-4.3405,1.0261234295509918e-102,1.9581366817060212e-100,0.1177,2.3867,0.06,0.921
SFTPA2,ENSG00000185303,-3.5973,1.5483091767315748e-102,2.8725436087194965e-100,0.2188,2.6488,0.095,0.938
RPS5,ENSG00000083845,-4.32,2.536092977247173e-102,4.577990539198343e-100,0.1138,2.2751,0.06,0.91
RPL26,ENSG00000161970,-4.5474,2.6374889301849243e-102,4.578492389587802e-100,0.0967,2.2623,0.055,0.906
GSTP1,ENSG00000084207,-4.3236,2.673472124478579e-102,4.578492389587802e-100,0.1118,2.2399,0.06,0.912
RPS21,ENSG00000171858,-4.4851,4.7360973005381474e-102,7.908098467573572e-100,0.0989,2.2166,0.05,0.914
RPL18,ENSG00000063177,-4.1828,4.880957348954006e-102,7.951198569186294e-100,0.1301,2.365,0.06,0.921
RPL39,ENSG00000198918,-4.0897,7.656665812481276e-102,1.2175921657514868e-99,0.141,2.4016,0.07,0.92
RPS25,ENSG00000118181,-4.1094,1.0114157282728404e-101,1.5709873602637911e-99,0.1336,2.3081,0.065,0.916
RPL7A,ENSG00000148303,-4.0874,2.6703281990736917e-101,4.053436827639361e-99,0.1375,2.3384,0.065,0.92
RPS27A,ENSG00000143947,-4.0019,2.8841832559820363e-101,4.280768881489783e-99,0.1477,2.3683,0.07,0.921
RPL19,ENSG00000108298,-4.1476,4.3894566341845007e-101,6.3733001868952785e-99,0.1369,2.4288,0.065,0.924
RPS26,ENSG00000197728,-4.7501,1.9955772817013413e-100,2.8358426945709063e-98,0.0806,2.1715,0.04,0.901
SERF2,ENSG00000140264,-4.3925,3.6694496838147804e-100,5.105886341291441e-98,0.1029,2.1636,0.055,0.904
UBA52,ENSG00000221983,-5.1348,9.192489722360863e-100,1.2529926297071062e-97,0.059,2.0748,0.035,0.886
RPS2,ENSG00000140988,-3.7647,3.91546027478799e-99,5.230271835061797e-97,0.1747,2.376,0.08,0.917
RPL35A,ENSG00000182899,-4.1093,6.093279583828877e-99,7.979806733410405e-97,0.1345,2.3222,0.065,0.915
DBI,ENSG00000155368,-6.4848,6.396285101663101e-99,8.215536191155356e-97,0.0224,2.0138,0.02,0.868
RPL9,ENSG00000163682,-4.1866,1.4287150843103067e-98,1.8004505751148188e-96,0.127,2.3136,0.06,0.911
COX7C,ENSG00000127184,-5.1295,2.025907497262067e-98,2.505747439669138e-96,0.0593,2.0795,0.03,0.892
PPIA,ENSG00000196262,-4.5125,4.4282818002794615e-98,5.377544389830278e-96,0.0883,2.0171,0.05,0.886
RPL6,ENSG00000089009,-3.7376,8.616755032332514e-98,1.0277019082312297e-95,0.1746,2.3303,0.085,0.919
RPSA,ENSG00000168028,-4.0286,9.184884950111961e-98,1.0762429224876804e-95,0.1311,2.1418,0.07,0.896
NDUFA4,ENSG00000189043,-6.47,1.4004415678670513e-97,1.61268090203173e-95,0.0215,1.9165,0.015,0.862
RPS28,ENSG00000233927,-3.2709,1.5666027584768526e-97,1.7734474277740505e-95,0.2576,2.4877,0.114,0.926
RPS7,ENSG00000171863,-3.7434,9.072765676259026e-97,1.0099500325289005e-94,0.1704,2.2832,0.08,0.916
RACK1,ENSG00000204628,-3.5777,3.4280267950019956e-96,3.753408354724316e-94,0.186,2.2223,0.095,0.907
RPL36,ENSG00000130255,-3.5856,5.2627185467452135e-96,5.669305995759883e-94,0.1907,2.2904,0.09,0.913
RPL23A,ENSG00000198242,-4.327,6.46643248861452e-96,6.855444855786727e-94,0.1139,2.2881,0.05,0.906
RPL5,ENSG00000122406,-3.4415,7.11358334838255e-96,7.423691122476101e-94,0.2108,2.2907,0.1,0.915
RPL27,ENSG00000131469,-4.5269,8.368423940329058e-96,8.59887746114735e-94,0.0903,2.0838,0.05,0.878
PPDPF,ENSG00000125534,-4.5957,3.425890813467419e-95,3.466897688355892e-93,0.083,2.0086,0.045,0.879
RPS9,ENSG00000170889,-3.4891,3.5594957192899824e-95,3.548339090916088e-93,0.2056,2.3097,0.095,0.916
EIF1,ENSG00000173812,-3.2759,3.675938293674177e-95,3.6105282152132097e-93,0.2329,2.2571,0.119,0.917
TMSB10,ENSG00000034510,-4.1755,4.7900567906875424e-95,4.636636131159724e-93,0.1141,2.0629,0.055,0.888
TPT1,ENSG00000133112,-3.0832,7.365416235757737e-95,7.027659291232274e-93,0.2972,2.5197,0.129,0.928
RPL10A,ENSG00000198755,-4.1062,8.393813103416005e-95,7.896095453199366e-93,0.1264,2.179,0.065,0.897
RPL13,ENSG00000167526,-3.0962,1.4761997616717337e-94,1.3693803066952097e-92,0.2914,2.4926,0.124,0.927
RPL21,ENSG00000122026,-3.4014,2.38987566851122e-94,2.1865725465734847e-92,0.2206,2.3314,0.104,0.909
SLC25A5,ENSG00000005022,-5.5483,2.570246766746301e-94,2.319821372310614e-92,0.0405,1.8999,0.03,0.854
RPLP0,ENSG00000089157,-3.3607,3.1168874771375394e-94,2.7756921946402167e-92,0.2295,2.3586,0.1,0.923
RPL37A,ENSG00000197756,-3.2989,7.99159079575668e-94,7.023136174323536e-92,0.235,2.3139,0.114,0.911
PRDX5,ENSG00000126432,-4.9866,8.1762878344711e-94,7.09213330473149e-92,0.0603,1.9148,0.04,0.861
RPL36AL,ENSG00000165502,-6.4387,1.0918320686476461e-93,9.349162033971318e-92,0.0212,1.8463,0.015,0.85
RPL23,ENSG00000125691,-5.3785,6.332401884336221e-93,5.353685086769825e-91,0.0485,2.0231,0.025,0.86
CST3,ENSG00000101439,-4.658,7.395111760238623e-93,6.17399393082922e-91,0.0752,1.9001,0.04,0.864
UQCRQ,ENSG00000164405,-6.8097,1.0532943579066881e-92,8.685127180813297e-91,0.0158,1.7825,0.015,0.839
RNASE1,ENSG00000129538,-4.31,1.5360751721461822e-92,1.251151960337116e-90,0.1043,2.0711,0.055,0.871
TMA7,ENSG00000232112,-5.64,1.8482380367415754e-92,1.4872749213731304e-90,0.0362,1.8124,0.02,0.849
COX6A1,ENSG00000111775,-5.6637,2.413905425356798e-92,1.9193421828521494e-90,0.0354,1.7978,0.025,0.847
RPL15,ENSG00000174748,-3.546,2.6019969896763147e-92,2.030708932658504e-90,0.192,2.2436,0.085,0.907
POLR2L,ENSG00000177700,-5.9174,2.614777185336597e-92,2.030708932658504e-90,0.0302,1.8324,0.02,0.847
RPS11,ENSG00000142534,-4.2847,3.0352231894368022e-92,2.3043707196689806e-90,0.1062,2.0727,0.05,0.877
COX4I1,ENSG00000131143,-4.9014,3.036152467897444e-92,2.3043707196689806e-90,0.0629,1.8823,0.035,0.862
NACA,ENSG00000196531,-3.8682,7.407034425260146e-92,5.5586048231811815e-90,0.146,2.1338,0.07,0.896
RPL41,ENSG00000229117,-3.3487,7.586788458102878e-92,5.63024001240768e-90,0.2334,2.3786,0.1,0.908
CTSH,ENSG00000103811,-2.8773,8.530800749868921e-92,6.261232770151047e-90,0.3137,2.3055,0.149,0.938
GNG5,ENSG00000174021,-5.161,1.1147835457998599e-91,8.093086198257897e-90,0.0499,1.7876,0.03,0.848
SFTPD,ENSG00000133661,-4.1499,1.6927792672917853e-91,1.2157067447571865e-89,0.114,2.0246,0.06,0.868
RPL7,ENSG00000147604,-4.0745,1.8165516869328947e-91,1.2907179486196602e-89,0.1284,2.1645,0.06,0.889
FABP5,ENSG00000164687,-4.7001,3.368511229058087e-91,2.3682406840925223e-89,0.0785,2.0442,0.04,0.867
ATP5F1E,ENSG00000124172,-3.7684,4.346789914194226e-91,3.02418852467742e-89,0.1543,2.1042,0.07,0.896
CD74,ENSG00000019582,-3.7597,5.144402050912205e-91,3.542212504952847e-89,0.1559,2.1132,0.075,0.883
UQCR10,ENSG00000184076,-5.6819,7.650658494021647e-91,5.2141579675072016e-89,0.0351,1.8075,0.025,0.84
EEF1B2,ENSG00000114942,-4.293,1.0328782632302275e-90,6.968276686984534e-89,0.0997,1.956,0.05,0.87
CYB5A,ENSG00000166347,-2.7637,1.175247039365695e-90,7.849474975923477e-89,0.339,2.3026,0.164,0.929
GPX4,ENSG00000167468,-4.3372,1.3361715657535058e-90,8.835930581849174e-89,0.095,1.9221,0.05,0.864
COX7A2,ENSG00000112695,-5.2536,3.8241200994061227e-90,2.5040488376405385e-88,0.0469,1.7929,0.035,0.84
CXCL17,ENSG00000189377,-4.6375,5.473954469674051e-90,3.549567175043979e-88,0.0761,1.8966,0.045,0.85
ATP5MC2,ENSG00000135390,-4.8891,1.3919723690213325e-89,8.939407166051423e-88,0.0607,1.8004,0.035,0.846
RPL31,ENSG00000071082,-3.5868,2.7405098612192277e-89,1.7432252726745924e-87,0.1725,2.0742,0.095,0.875
S100A6,ENSG00000197956,-2.8729,1.2093343267182298e-88,7.619947139765149e-87,0.3446,2.525,0.139,0.93
SLC25A6,ENSG00000169100,-4.7483,1.3855403972212096e-88,8.64862085330884e-87,0.0683,1.8373,0.04,0.842
OST4,ENSG00000228474,-6.68,2.8400387868690866e-88,1.7563536164350586e-86,0.0166,1.7127,0.02,0.82
SFTPA1,ENSG00000122852,-2.9342,4.585657228379127e-88,2.8098719842517605e-86,0.3522,2.6926,0.129,0.941
ATP5MG,ENSG00000167283,-4.5826,8.469159677927151e-88,5.14231977171595e-86,0.0758,1.8181,0.04,0.847
CSTB,ENSG00000160213,-3.6156,1.2630406066193909e-87,7.599863253703524e-86,0.1629,1.9979,0.075,0.884
RPL35,ENSG00000136942,-3.2617,1.6099518409782304e-87,9.600775308833573e-86,0.2306,2.2125,0.104,0.904
OAZ1,ENSG00000104904,-3.9379,2.400507112487835e-87,1.41884840746073e-85,0.1265,1.9408,0.06,0.862
SSR4,ENSG00000180879,-5.8831,3.9874650564519575e-87,2.3361648343897037e-85,0.0291,1.7238,0.02,0.822
RPL38,ENSG00000172809,-3.857,7.211294181175189e-87,4.1881942466147037e-85,0.1377,1.9965,0.07,0.862
S100A11,ENSG00000163191,-3.8978,1.1639771554528027e-86,6.701899501094198e-85,0.1288,1.9207,0.06,0.867
RPS10,ENSG00000124614,-6.0619,1.930979794495983e-86,1.1023088929434763e-84,0.0271,1.8145,0.025,0.812
LDHB,ENSG00000111716,-4.4494,2.310844930695354e-86,1.3079773976368022e-84,0.0821,1.7948,0.05,0.837
SRP14,ENSG00000140319,-5.0982,3.522200161382405e-86,1.9768718384767296e-84,0.0504,1.7293,0.03,0.829
RPS24,ENSG00000138326,-3.1674,1.4398057946544632e-85,8.013719085414299e-84,0.2676,2.4051,0.109,0.925
UQCRB,ENSG00000156467,-4.8643,1.9063744762682396e-85,1.0522872005781465e-83,0.0603,1.7592,0.035,0.826
BTF3,ENSG00000145741,-4.3335,2.7362712350274216e-85,1.4979963589137825e-83,0.0907,1.8305,0.045,0.845
RPL3,ENSG00000100316,-2.9968,5.926606418831846e-85,3.2181954692177152e-83,0.2877,2.2975,0.124,0.912
MYL12B,ENSG00000118680,-4.2867,2.769474211455253e-84,1.4917192143798093e-82,0.089,1.7391,0.05,0.827
PEBP1,ENSG00000089220,-4.0714,3.0211353922427006e-84,1.6142530627831198e-82,0.1059,1.7817,0.065,0.833
PFDN5,ENSG00000123349,-4.1397,4.409907149982709e-84,2.3376007821217864e-82,0.1048,1.8493,0.05,0.849
CD63,ENSG00000135404,-3.2358,5.9022525003494615e-84,3.1040271220341777e-82,0.2237,2.1079,0.095,0.894
RPS29,ENSG00000213741,-3.4511,1.0352507901794841e-83,5.401906271569354e-82,0.1929,2.1107,0.09,0.867
COX6C,ENSG00000164919,-4.1475,1.4332851734995699e-83,7.420861762638471e-82,0.1005,1.7821,0.055,0.841
HINT1,ENSG00000169567,-3.8463,1.463218377688024e-83,7.517565803521778e-82,0.1277,1.8387,0.065,0.851
FTH1,ENSG00000167996,-2.6655,4.1729648317269154e-83,2.127574970313288e-81,0.3899,2.4742,0.154,0.928
TOMM7,ENSG00000196683,-4.1491,6.264051990121955e-83,3.1695153971230707e-81,0.1015,1.803,0.055,0.838
RPS20,ENSG00000008988,-3.6741,1.1339011637483161e-82,5.69422997945489e-81,0.1582,2.0205,0.085,0.846
RPL4,ENSG00000174444,-3.5619,1.5432389999493124e-82,7.692009910941386e-81,0.1605,1.8966,0.085,0.85
CHCHD2,ENSG00000106153,-5.4407,9.974436123929985e-82,4.934759916424324e-80,0.0379,1.6483,0.025,0.801
UQCR11,ENSG00000127540,-5.3658,2.0545813257234253e-81,1.0090109319490262e-79,0.0396,1.6385,0.03,0.802
UBL5,ENSG00000198258,-5.8272,2.2705690693707825e-81,1.1069438550603983e-79,0.0282,1.6069,0.025,0.794
EEF1D,ENSG00000104529,-2.9107,2.535992362711178e-81,1.2273835500397071e-79,0.2587,1.946,0.134,0.872
EEF2,ENSG00000167658,-3.2008,4.087301079231516e-81,1.9639628710926113e-79,0.212,1.95,0.1,0.868
NPM1,ENSG00000181163,-3.7988,1.2992041527485175e-80,6.198131811576677e-79,0.1296,1.8045,0.07,0.836
COX6B1,ENSG00000126267,-5.9661,2.680999317715212e-80,1.2699570526964469e-78,0.025,1.568,0.02,0.786
SEC61B,ENSG00000106803,-5.348,4.087744577244828e-80,1.9226792979871975e-78,0.0394,1.6095,0.03,0.793
LAMP3,ENSG00000078081,-4.3322,4.805683099871884e-80,2.2445564632198824e-78,0.084,1.6931,0.05,0.813
SERPINA1,ENSG00000197249,-3.8099,5.28746495378506e-80,2.4524290573840563e-78,0.1309,1.837,0.07,0.829
COX5B,ENSG00000135940,-6.2633,8.074975880204064e-80,3.719500958888479e-78,0.0202,1.5622,0.015,0.785
SERP1,ENSG00000120742,-3.358,9.772280567216205e-80,4.470483692358701e-78,0.1701,1.7446,0.095,0.834
RPS19,ENSG00000105372,-2.5386,1.488591371921535e-79,6.763470593921042e-78,0.4129,2.3993,0.169,0.922
GAPDH,ENSG00000111640,-4.2368,1.60740487411825e-79,7.253957536645805e-78,0.0903,1.7053,0.05,0.81
RPL27A,ENSG00000166441,-3.5782,2.689746394382578e-79,1.2056923602739087e-77,0.1656,1.979,0.08,0.832
TXN,ENSG00000136810,-3.6431,3.0629665901756996e-79,1.3638369237188998e-77,0.1426,1.7822,0.07,0.835
COX8A,ENSG00000176340,-5.8029,4.3179224700415347e-79,1.9098943163845967e-77,0.0281,1.5749,0.02,0.784
NUPR1,ENSG00000176046,-3.6033,5.986901016006576e-79,2.616455710806901e-77,0.1456,1.7712,0.085,0.823
MYL6,ENSG00000092841,-2.8531,5.993677552829104e-79,2.616455710806901e-77,0.2759,1.9942,0.129,0.879
EEF1A1,ENSG00000156508,-2.374,1.3939826555597963e-78,6.045720880833688e-77,0.5045,2.6157,0.194,0.932
ATP6V0E1,ENSG00000113732,-3.3839,4.73099067346076e-78,2.038599142454478e-76,0.1672,1.7459,0.09,0.833
RPS17,ENSG00000182774,-3.7766,3.725414494701762e-77,1.5950027826995557e-75,0.1381,1.8934,0.07,0.811
WFDC2,ENSG00000101443,-4.258,6.084909058297906e-77,2.58860557964151e-75,0.087,1.6673,0.05,0.796
SEC61G,ENSG00000132432,-5.1509,1.508562583827095e-76,6.377018669228587e-75,0.0444,1.5822,0.025,0.781
IFITM3,ENSG00000142089,-3.3367,1.956355220111177e-76,8.217922336555063e-75,0.1828,1.8479,0.08,0.845
RPL13A,ENSG00000142541,-2.6666,2.1509150992364537e-75,8.978726217375172e-74,0.3436,2.1821,0.144,0.888
S100A14,ENSG00000189334,-4.1234,3.226712519351511e-75,1.3385846532142076e-73,0.0953,1.6632,0.045,0.798
PGC,ENSG00000096088,-4.1607,5.585108623320855e-75,2.3026506478493823e-73,0.1035,1.853,0.045,0.793
ELOB,ENSG00000103363,-4.8669,6.245920247855042e-75,2.559294560455449e-73,0.053,1.5483,0.03,0.78
MYL12A,ENSG00000101608,-4.7135,2.0438917838481432e-74,8.323873917269359e-73,0.0591,1.5531,0.04,0.772
HLA-DRA,ENSG00000204287,-4.1422,2.7041371103772332e-74,1.0946019248611843e-72,0.095,1.6798,0.045,0.79
SKP1,ENSG00000113558,-4.0634,3.717182307879697e-74,1.4956060623089457e-72,0.0934,1.5631,0.055,0.784
TPI1,ENSG00000111669,-4.9563,5.7138654413079375e-74,2.2852040288919587e-72,0.0492,1.5303,0.03,0.768
MGST1,ENSG00000008394,-1.9076,1.559021727681823e-73,6.198039356658867e-72,0.5991,2.2479,0.274,0.933
UBB,ENSG00000170315,-3.7093,1.944326983763319e-73,7.684118298553377e-72,0.131,1.7143,0.06,0.809
PPIB,ENSG00000166794,-3.8715,3.603805222267751e-73,1.4158714752662536e-71,0.1102,1.6141,0.06,0.788
ATP5MK,ENSG00000173915,-6.7109,9.75063281164765e-73,3.808448920993839e-71,0.0138,1.4592,0.005,0.748
HNRNPA1,ENSG00000135486,-3.2744,1.1345112058661396e-72,4.40546531626741e-71,0.1786,1.7286,0.09,0.818
EDF1,ENSG00000107223,-4.5286,1.2066834393497464e-72,4.6586350817439054e-71,0.066,1.5253,0.045,0.769
MRPL14,ENSG00000180992,-4.281,1.835819424030127e-72,7.046803409825988e-71,0.0798,1.5529,0.04,0.775
DCXR,ENSG00000169738,-4.4955,3.104361917962351e-72,1.184801900004031e-70,0.0683,1.5426,0.035,0.77
AK1,ENSG00000106992,-4.8206,5.452840182865528e-72,2.0692908853044807e-70,0.0552,1.5612,0.035,0.759
PFN1,ENSG00000108518,-3.2388,7.750746458230525e-72,2.9247025759616765e-70,0.1847,1.7447,0.08,0.828
TSTD1,ENSG00000215845,-5.6065,1.3565302137718857e-71,5.0900366841474295e-70,0.03,1.4658,0.02,0.749
MIF,ENSG00000240972,-4.4304,1.488260737032655e-71,5.553124839464303e-70,0.0729,1.5741,0.05,0.762
NDUFB2,ENSG00000090266,-5.2224,1.6380171166755003e-71,6.07795351237537e-70,0.0387,1.4493,0.03,0.748
TMEM258,ENSG00000134825,-4.2777,7.321979238902524e-71,2.7018507920790033e-69,0.0783,1.5212,0.045,0.768
ATP5MJ,ENSG00000156411,-6.2347,2.551269719905542e-70,9.362599153433581e-69,0.0188,1.4245,0.015,0.737
VAMP8,ENSG00000118640,-4.7852,7.080732366969222e-70,2.5842738513107885e-68,0.0523,1.4459,0.035,0.744
HOPX,ENSG00000171476,-2.0771,1.277443806553467e-69,4.636982165201417e-68,0.5354,2.2593,0.229,0.929
SNRPD2,ENSG00000125743,-6.1204,2.6453056413897683e-69,9.550268312887709e-68,0.0199,1.3924,0.015,0.727
PRDX1,ENSG00000117450,-4.2269,2.98451157108661e-69,1.0716963861982511e-67,0.081,1.5184,0.04,0.76
AQP3,ENSG00000165272,-4.3155,5.58458289865487e-69,1.9946218812896193e-67,0.0765,1.5249,0.045,0.75
COMMD6,ENSG00000188243,-6.1562,9.638314083893152e-69,3.42416488118736e-67,0.0194,1.3877,0.015,0.727
NDUFB11,ENSG00000147123,-4.8771,1.0903204562549722e-68,3.8530425012311957e-67,0.0487,1.433,0.025,0.744
ATP6V1G1,ENSG00000136888,-3.809,1.3742958767576091e-68,4.831011663612669e-67,0.1089,1.5283,0.06,0.771
MUC1,ENSG00000185499,-2.1204,1.5741899168198985e-68,5.504719609654504e-67,0.4762,2.071,0.214,0.907
ATP5MF,ENSG00000241468,-5.2523,3.3651819356293903e-68,1.170627611878578e-66,0.0366,1.3994,0.03,0.729
TMSB4X,ENSG00000205542,-2.3434,3.8059153193054495e-68,1.3170833377016112e-66,0.462,2.3451,0.174,0.906
ERP29,ENSG00000089248,-4.7009,4.018310617593494e-68,1.383417351283863e-66,0.0549,1.4303,0.035,0.739
RPL36A,ENSG00000241343,-4.0312,4.522269738004572e-68,1.5489353630837198e-66,0.0962,1.5739,0.05,0.759
SUMO2,ENSG00000188612,-3.688,5.636876381211893e-68,1.9208519056180732e-66,0.1201,1.5497,0.06,0.776
C16orf89,ENSG00000153446,-5.8491,1.041426498770637e-67,3.5308058808574036e-66,0.0249,1.443,0.015,0.726
S100A10,ENSG00000197747,-3.2124,1.3580295397433455e-67,4.580949139366568e-66,0.1816,1.6838,0.09,0.791
BLVRB,ENSG00000090013,-3.5685,1.5262346588238353e-67,5.122473008183113e-66,0.1289,1.5307,0.07,0.768
PCBP2,ENSG00000197111,-2.8587,3.1412646983051315e-67,1.0490253459989987e-65,0.2232,1.6198,0.129,0.8
SELENOP,ENSG00000250722,-2.9515,1.0858403158682411e-66,3.6081231192457626e-65,0.2236,1.7306,0.1,0.819
UQCRH,ENSG00000173660,-4.6349,2.1751798384888006e-66,7.19209214914193e-65,0.0575,1.4303,0.035,0.735
PIGR,ENSG00000162896,-4.474,3.651788484296772e-66,1.20149237865114e-64,0.0678,1.5099,0.04,0.732
NDUFS5,ENSG00000168653,-4.4671,4.272962920855998e-66,1.398976438646922e-64,0.0651,1.4412,0.03,0.741
SLC25A3,ENSG00000075415,-3.2186,5.231767825671567e-66,1.7045354784224585e-64,0.1769,1.6472,0.085,0.801
ATP5IF1,ENSG00000130770,-5.9953,1.5027897591483437e-65,4.8723945637630034e-64,0.0211,1.3521,0.02,0.71
COX7B,ENSG00000131174,-4.9318,1.946867405782091e-65,6.281704059525886e-64,0.0455,1.3929,0.025,0.724
PEBP4,ENSG00000134020,-2.4511,5.102613152915085e-65,1.638478521553839e-63,0.3338,1.826,0.159,0.847
WDR83OS,ENSG00000105583,-5.1411,6.5043903345480286e-65,2.0786039734184822e-63,0.0383,1.3556,0.02,0.717
ACTG1,ENSG00000184009,-2.5024,7.713766613730912e-65,2.453345105386132e-63,0.3304,1.8727,0.144,0.847
ALDOA,ENSG00000149925,-8.7139,1.3341652415042307e-64,4.2231704492923023e-63,0.0031,1.3497,0.005,0.697
C12orf57,ENSG00000111678,-5.3007,1.9949920222313327e-64,6.285165904001449e-63,0.0344,1.3617,0.015,0.713
KRT18,ENSG00000111057,-3.1707,2.751320379537491e-64,8.627262354427654e-63,0.1744,1.5714,0.09,0.769
SELENBP1,ENSG00000143416,-3.8894,3.678987658210012e-64,1.1482223630460127e-62,0.1001,1.4854,0.05,0.743
SMDT1,ENSG00000183172,-13.6624,3.77186236847714e-64,1.1717334306538986e-62,0.0,1.2965,0.0,0.693
PTMA,ENSG00000187514,-2.0963,9.225884753132885e-64,2.852763160471044e-62,0.5317,2.2742,0.219,0.915
ATP5F1D,ENSG00000099624,-4.2412,1.0435742300909214e-63,3.2119964436761584e-62,0.0732,1.3865,0.04,0.726
COX17,ENSG00000138495,-6.2435,1.9138610262736405e-63,5.863613667193415e-62,0.0173,1.3185,0.01,0.699
ENO1,ENSG00000074800,-2.6069,3.9195730517507517e-63,1.1953802928147613e-61,0.2752,1.6771,0.134,0.806
SPINT2,ENSG00000167642,-3.2144,4.6365858708964415e-63,1.4076253196235153e-61,0.1648,1.5303,0.085,0.772
SPTSSA,ENSG00000165389,-4.4129,7.967546867253693e-63,2.4079296618274847e-61,0.0649,1.3838,0.04,0.715
PRDX6,ENSG00000117592,-3.4211,1.2315291447231619e-62,3.70512754847117e-61,0.1375,1.4739,0.08,0.749
FTL,ENSG00000087086,-2.0165,1.3192703489938845e-61,3.9513034353946884e-60,0.6479,2.6219,0.224,0.93
BEX3,ENSG00000166681,-3.9933,3.767362421090718e-61,1.1233131076100406e-59,0.0873,1.3926,0.045,0.719
DDT,ENSG00000099977,-7.5438,4.332288516271876e-61,1.2860157777857717e-59,0.0067,1.2661,0.005,0.678
APRT,ENSG00000198931,-5.3475,4.3787548507613414e-61,1.2940576835502213e-59,0.0319,1.3013,0.02,0.692
TRMT112,ENSG00000173113,-6.4058,2.5860451511113245e-60,7.608896724349135e-59,0.0147,1.259,0.01,0.681
TMBIM6,ENSG00000139644,-2.4459,2.8536106319138177e-60,8.359326934452802e-59,0.3166,1.7257,0.144,0.824
