logFC,pval,nhood_annotation,contrast,SpatialFDR
3.9454436919255698,8.498378572216372e-07,Myeloid,IPF_vs_Normal,1.0280796037833862e-05
-0.05069802806345251,0.9257416414536556,Alveolar Epithelium,IPF_vs_Normal,0.999127929492261
1.1905439913925282,0.108075034809173,Macrophages,IPF_vs_Normal,0.17032873121029976
,,Cycling NK/T cells,IPF_vs_Normal,
-4.174566280198296,0.00462480315063359,Lymphoid,IPF_vs_Normal,0.012321079523869459
1.6237776902092718,0.0021809052496128906,Myeloid,IPF_vs_Normal,0.006865324322048816
0.9379822527494124,0.11492530673533848,Myeloid,IPF_vs_Normal,0.17981529632105644
-32.8879070793862,0.9986391301811822,Lymphoid,IPF_vs_Normal,0.999127929492261
-0.6754825923792558,0.2883757812715956,Fibroblasts,IPF_vs_Normal,0.407621625845872
-2.2676499695961936,0.011535805518771675,Myeloid,IPF_vs_Normal,0.024625147249614683
-32.88161207125082,0.99845989501303,Airway Epithelium,IPF_vs_Normal,0.999127929492261
0.9796562380074275,0.032399018122030845,Proximal Epithelium,IPF_vs_Normal,0.058721314700940344
-2.227454248595134,0.002962053636609978,Airway Epithelium,IPF_vs_Normal,0.008719992508020722
-0.848717330800422,0.1501309517622139,Myeloid,IPF_vs_Normal,0.22860235685549515
1.6959594990222422,0.003383964959425926,Proximal Epithelium,IPF_vs_Normal,0.009693261726528783
2.7240382575919524,1.2829724005016772e-05,Endothelial (Macro),IPF_vs_Normal,8.83718364136688e-05
0.6445830015364254,0.21750875832640482,Myeloid,IPF_vs_Normal,0.3174447693701296
34.95890821247305,0.9985049069682675,Myeloid,IPF_vs_Normal,0.999127929492261
-4.217322320605814,0.004745965053801418,Alveolar Epithelium,IPF_vs_Normal,0.012570834956836955
2.8210234238928016,1.1052362413447638e-05,Distal Epithelium,IPF_vs_Normal,7.817019747359091e-05
-32.61980061408671,0.9986502241570715,Myeloid,IPF_vs_Normal,0.999127929492261
0.2640403377681692,0.6447571223067119,Airway Epithelium,IPF_vs_Normal,0.8236519911451954
1.1116413424591411,0.01766464351620196,Endothelial (Macro),IPF_vs_Normal,0.035007549853728503
2.483255789631805,5.454099008958422e-05,Proximal Epithelium,IPF_vs_Normal,0.00029792848007795947
-32.85353338899532,0.9984241256118569,Airway Epithelium,IPF_vs_Normal,0.999127929492261
2.609666766307017,6.171694929089062e-08,Myeloid,IPF_vs_Normal,1.3677867967701522e-06
0.7348963768945767,0.1266861893879002,Myeloid,IPF_vs_Normal,0.19626190118046946
-33.14512669294087,0.998650086656422,Airway Epithelium,IPF_vs_Normal,0.999127929492261
-3.0817013110471367,0.004212975453537175,Airway Epithelium,IPF_vs_Normal,0.011495847869038317
1.1956723418205488,0.022678252054717813,Fibroblasts,IPF_vs_Normal,0.04325190731408294
-0.7116039140098799,0.0740340812828604,Myeloid,IPF_vs_Normal,0.12149134044194006
-2.571358099630881,7.833056464419146e-05,Myeloid,IPF_vs_Normal,0.00040668162428211915
-2.818351867491291,0.010766405484356988,Myeloid,IPF_vs_Normal,0.023337107847296704
-0.03945880966826177,0.9433876755423029,Lymphoid,IPF_vs_Normal,0.999127929492261
0.3623093018584699,0.5119777195101172,Endothelial (Macro),IPF_vs_Normal,0.6755397985780589
0.5985688899597951,0.30604784236181326,Proximal Epithelium,IPF_vs_Normal,0.4296985781181134
-3.2940658371621496,0.0025338859449289446,Airway Epithelium,IPF_vs_Normal,0.007734999114500958
3.88149350731641,1.479657300869864e-11,Proximal Epithelium,IPF_vs_Normal,2.1123061942385193e-09
-2.524441610110538,0.0006052964878843398,Airway Epithelium,IPF_vs_Normal,0.0023839274151665644
-32.923328759641606,0.9989502497637376,AT2,IPF_vs_Normal,0.999127929492261
-4.734462683899063,0.0013665828367092664,Lymphoid,IPF_vs_Normal,0.004691447210727943
1.0019367986556702,0.03203941330206642,Myeloid,IPF_vs_Normal,0.058179055325711604
3.120938740054651,7.294388192018572e-08,Proximal Epithelium,IPF_vs_Normal,1.560004979612891e-06
-32.970736556040585,0.9984938568117697,AT1,IPF_vs_Normal,0.999127929492261
4.963675809917031,2.139237580314648e-08,Myeloid,IPF_vs_Normal,6.058761258717619e-07
-1.5289668178428395,0.01186899787297152,AT1,IPF_vs_Normal,0.0251939854552583
-32.75497066780115,0.998709727052742,Distal Epithelium,IPF_vs_Normal,0.999127929492261
1.1684805805933818,0.029624077579572323,Myeloid,IPF_vs_Normal,0.05436726797264946
2.4835545323078696,2.7159485822920764e-05,Proximal Epithelium,IPF_vs_Normal,0.00016557915082736024
-1.8978116274051453,0.020265411402377483,Myeloid,IPF_vs_Normal,0.03934390707645039
0.5544512168653198,0.3169842898231794,Airway Epithelium,IPF_vs_Normal,0.4431357658132019
1.096339166492827,0.030597591676131023,Distal Epithelium,IPF_vs_Normal,0.055940670029486175
,,Myeloid,IPF_vs_Normal,
-34.37155264023099,0.9987705411900936,Myeloid,IPF_vs_Normal,0.999127929492261
-32.968387456373925,0.998493964121347,Lymphoid,IPF_vs_Normal,0.999127929492261
2.9312084744525118,2.1675401933380847e-06,Proximal Epithelium,IPF_vs_Normal,2.1061885259080814e-05
3.3177950955248976,4.090496140719902e-07,Endothelial (Macro),IPF_vs_Normal,5.986235955480592e-06
5.007130553587088,6.465434987954725e-06,Myeloid,IPF_vs_Normal,4.990693885090984e-05
-2.703593051540668,0.013099896106388247,Lymphoid,IPF_vs_Normal,0.02729239497110896
-34.1651400612478,0.9988356933354834,Myeloid,IPF_vs_Normal,0.999127929492261
-4.307698421146145,0.0039698960527216375,Airway Epithelium,IPF_vs_Normal,0.010988247783754818
2.64330906624017,9.758208488837587e-07,Proximal Epithelium,IPF_vs_Normal,1.1473341714683949e-05
-0.022803472659509726,0.9661765116451771,Myeloid,IPF_vs_Normal,0.999127929492261
1.6804085719472985,0.0011039997560660117,Proximal Epithelium,IPF_vs_Normal,0.00393792081759453
0.9377235493651211,0.10855704479684507,Lymphatic EC,IPF_vs_Normal,0.1709624765510213
0.4336896522258618,0.4909447261742105,Alveolar Epithelium,IPF_vs_Normal,0.6516716852566765
-0.7258872555882976,0.3948657431066901,Myeloid,IPF_vs_Normal,0.538307584955915
-0.5402489824379543,0.3571076523055401,Myeloid,IPF_vs_Normal,0.49255434188586955
-32.69707117633329,0.9985649552768697,Airway Epithelium,IPF_vs_Normal,0.999127929492261
0.6486703918151938,0.1712682494426907,Fibroblasts,IPF_vs_Normal,0.25678903978332274
0.9054690657264977,0.20997413542825027,Endothelial,IPF_vs_Normal,0.3078011778210285
5.814976571682012,8.914181604418136e-05,Proximal Epithelium,IPF_vs_Normal,0.0004544156260441738
6.206728842365642,2.7310889553865628e-05,Myeloid,IPF_vs_Normal,0.00016639684337801272
-1.560352853912826,0.055818625961685554,Myeloid,IPF_vs_Normal,0.09471461827278432
-32.96186976965611,0.9985940928484469,Lymphoid,IPF_vs_Normal,0.999127929492261
2.6823449202334415,2.0535937542790113e-05,Endothelial (Macro),IPF_vs_Normal,0.00013165832927316737
-0.5320043137807002,0.4631230082362877,Lymphoid,IPF_vs_Normal,0.6189650253728428
0.6646239476227688,0.14681433779721045,Proximal Epithelium,IPF_vs_Normal,0.22406667181523704
-2.459081867947793,0.007638183365844577,Airway Epithelium,IPF_vs_Normal,0.017971247011115913
1.8048370165327758,0.00024895903469232273,Distal Epithelium,IPF_vs_Normal,0.0011075772809284923
-0.2801212553402136,0.5326146683001902,Endothelial,IPF_vs_Normal,0.6986182371166764
-0.2863715387725664,0.6168336703555275,Myeloid,IPF_vs_Normal,0.7924014123367241
2.927661189080406,1.137914657748512e-06,Proximal Epithelium,IPF_vs_Normal,1.2921638203760962e-05
1.9596784951944561,0.0032647942297776116,Myeloid,IPF_vs_Normal,0.009422549388773719
0.3074593769305431,0.5937360367899651,Myeloid,IPF_vs_Normal,0.7664938748892044
3.5409994072063635,3.4279993616837014e-08,Proximal Epithelium,IPF_vs_Normal,8.574005156709923e-07
0.7996428118009726,0.16068936166115955,Endothelial,IPF_vs_Normal,0.2429517220249229
-33.97011894232334,0.9986774851494581,Airway Epithelium,IPF_vs_Normal,0.999127929492261
-0.6666342994088155,0.44521673065228673,AT1,IPF_vs_Normal,0.5982298901578448
0.4173419318042048,0.4474468942611579,Myeloid,IPF_vs_Normal,0.6006817047661815
-4.230473161798261,0.004051957612872571,CD8+ T cells,IPF_vs_Normal,0.01114809309518755
-32.92471372572564,0.998978205152129,Fibroblasts,IPF_vs_Normal,0.999127929492261
-3.954945317762386,0.00745138956608783,Airway Epithelium,IPF_vs_Normal,0.017621108994755098
-32.64941330806811,0.9985670469351284,Airway Epithelium,IPF_vs_Normal,0.999127929492261
0.6349656129551919,0.23846747544784153,Endothelial,IPF_vs_Normal,0.34456036534248485
1.252612235170179,0.010314847620258364,Myeloid,IPF_vs_Normal,0.022607676148691913
-0.3886074307334732,0.38542239486932073,Myeloid,IPF_vs_Normal,0.5271161697761857
,,Plasma cells,IPF_vs_Normal,
3.155474531437998,3.956266811028622e-07,Proximal Epithelium,IPF_vs_Normal,5.8296666039479895e-06
4.152546807881568,5.3102594567673256e-06,Proximal Epithelium,IPF_vs_Normal,4.243580368376843e-05
-3.4905605576227785,0.0010726516724280312,Lymphoid,IPF_vs_Normal,0.0038426708629634397
-34.36437973519289,0.9988900468950804,Airway Epithelium,IPF_vs_Normal,0.999127929492261
0.30597603014116465,0.6070464367846212,Endothelial (Macro),IPF_vs_Normal,0.7812822324268257
3.526724434821862,1.0288188809912386e-09,Endothelial (Macro),IPF_vs_Normal,5.810563879475151e-08
1.7081715322725597,0.0014748265181893957,Distal Epithelium,IPF_vs_Normal,0.004996250468568086
3.1707576085683677,1.6627065820202931e-06,Myeloid,IPF_vs_Normal,1.7290532431495044e-05
0.5614822675458013,0.3775096497325672,Myeloid,IPF_vs_Normal,0.5172594384534398
-3.7437012000103644,0.0005086411768442104,Myeloid,IPF_vs_Normal,0.0020558070146574287
-4.102212490086225,0.006158976690877248,Airway Epithelium,IPF_vs_Normal,0.01532899096531467
-2.3783987978924928,0.009968940091493676,Endothelial,IPF_vs_Normal,0.02199722928758899
-2.3086744970373516,0.003387739965412149,Alveolar Epithelium,IPF_vs_Normal,0.009698545498425717
2.844988838263638,2.0307891028154833e-07,Myeloid,IPF_vs_Normal,3.501429483538352e-06
-0.13362321398549462,0.8046821595564391,Myeloid,IPF_vs_Normal,0.9968079829483155
1.2003793971192012,0.03315281433098865,Endothelial (Micro),IPF_vs_Normal,0.05986779664327335
-34.258589674103554,0.9988128856253106,Myeloid,IPF_vs_Normal,0.999127929492261
-2.477932669587717,0.005888271397995311,Myeloid,IPF_vs_Normal,0.014800611559705943
0.30729653199200335,0.5808766189273324,Lymphoid,IPF_vs_Normal,0.7519224898455098
34.4175193408187,0.9984387726103043,Proximal Epithelium,IPF_vs_Normal,0.999127929492261
-1.2069576431938807,0.07809695682236667,Endothelial,IPF_vs_Normal,0.12726935957369773
,,Macrophages,IPF_vs_Normal,
-0.7476092885276375,0.2335562515509807,Alveolar Epithelium,IPF_vs_Normal,0.33827629154097444
-3.8800314249940078,2.893817148281024e-08,AT1,IPF_vs_Normal,7.594410356542526e-07
-0.09816566438477244,0.8488440146319328,Myeloid,IPF_vs_Normal,0.999127929492261
-4.134624800012759,0.005668259876438409,Airway Epithelium,IPF_vs_Normal,0.014405518205374414
-0.4815303385412242,0.3374865629063356,Myeloid,IPF_vs_Normal,0.4686461687946584
3.0952639758466027,4.547493066923174e-05,Proliferating (Epi),IPF_vs_Normal,0.0002548157374916305
-32.97802542777235,0.9986568922425474,Airway Epithelium,IPF_vs_Normal,0.999127929492261
-1.9038034399557566,0.04105763343363741,Lymphoid,IPF_vs_Normal,0.07225074151964042
-33.07763190789533,0.998652835537888,Airway Epithelium,IPF_vs_Normal,0.999127929492261
-34.72144729902137,0.9988785137903131,Airway Epithelium,IPF_vs_Normal,0.999127929492261
-32.92256960411093,0.9986376958807918,Alveolar Epithelium,IPF_vs_Normal,0.999127929492261
2.330323832661833,9.925535341281525e-06,Myeloid,IPF_vs_Normal,7.140675574812885e-05
-3.3501216186454887,0.024429102381511678,CD4+ T cells,IPF_vs_Normal,0.046144741300296076
34.659285287560586,0.9985889123209554,Proximal Epithelium,IPF_vs_Normal,0.999127929492261
-2.540437829945755,0.02111733224009389,Endothelial,IPF_vs_Normal,0.040767712671608676
3.58412546833377,1.2106658159566657e-05,Myeloid,IPF_vs_Normal,8.409013658386531e-05
0.5508545858120487,0.4110118024341086,Fibroblasts,IPF_vs_Normal,0.557467263703186
0.07520353777387047,0.8956411213458598,Fibroblasts,IPF_vs_Normal,0.999127929492261
3.411227450497698,5.262417390498692e-06,Endothelial (Macro),IPF_vs_Normal,4.208841217758069e-05
-31.32214829022105,0.9984890013334472,Fibroblasts,IPF_vs_Normal,0.999127929492261
0.0904526885810908,0.8674928470023029,Myeloid,IPF_vs_Normal,0.999127929492261
-33.92631307489276,0.9988536721622524,Lymphoid,IPF_vs_Normal,0.999127929492261
-1.1167122095942192,0.1203926667740035,Airway Epithelium,IPF_vs_Normal,0.18746644952630595
-4.455470982272206,0.0024101355997890347,Myeloid,IPF_vs_Normal,0.007435015459929044
-0.8552675352762026,0.2548257198051169,Smooth Muscle,IPF_vs_Normal,0.36512822987327925
-32.90831374346177,0.9986815258300519,Myeloid,IPF_vs_Normal,0.999127929492261
2.587713695225527,6.384933813935365e-05,Myeloid,IPF_vs_Normal,0.0003411024696881587
1.1382276117257804,0.09690856735251599,Myeloid,IPF_vs_Normal,0.15447804956088473
1.6101204901994886,0.0018095644105459547,Myeloid,IPF_vs_Normal,0.005899847804757837
-5.068214559424818,0.0006889975858150808,Airway Epithelium,IPF_vs_Normal,0.0026576015432030124
5.515062789487752,0.00022326053923742102,Myeloid,IPF_vs_Normal,0.0010085956563825975
3.715773302520849,5.589093523838804e-07,Endothelial (Macro),IPF_vs_Normal,7.501069838021709e-06
3.496362707183912,4.1250776136509985e-07,Myeloid,IPF_vs_Normal,6.023113704420362e-06
2.1371457898630664,3.847244217824957e-09,Proximal Epithelium,IPF_vs_Normal,1.5731226409998057e-07
-2.18191367380723,0.019729137756174873,Fibroblasts,IPF_vs_Normal,0.03846562705468434
-2.806721063323818,0.009872680995467268,Fibroblasts,IPF_vs_Normal,0.02182949255829515
0.4646199449704665,0.43455180696494045,Proximal Epithelium,IPF_vs_Normal,0.585468234642465
-1.1784306798325308,0.11974526103330829,Fibroblasts,IPF_vs_Normal,0.1865685609773064
0.06202656393905447,0.9120507814710426,Myeloid,IPF_vs_Normal,0.999127929492261
-3.822478146862641,0.00047881019060938264,Airway Epithelium,IPF_vs_Normal,0.001954223645549534
-0.7174870570142702,0.34833930856005313,Fibroblasts,IPF_vs_Normal,0.48180599996826073
-1.4043883274984728,0.06028563112505919,Myeloid,IPF_vs_Normal,0.10121532297424068
0.7109680062965612,0.17109249177166952,Airway Epithelium,IPF_vs_Normal,0.2565454919830725
1.5449193769328373,0.008562038285780465,Endothelial (Macro),IPF_vs_Normal,0.019509736789617364
-0.05380907606761454,0.9189071513528162,Myeloid,IPF_vs_Normal,0.999127929492261
-4.162074146620716,0.0049155709283280205,Myeloid,IPF_vs_Normal,0.012909993250875405
-34.16248228193784,0.9988759414153188,Airway Epithelium,IPF_vs_Normal,0.999127929492261
2.6066646398900164,0.00015468925134512314,Proximal Epithelium,IPF_vs_Normal,0.0007328807605549143
-2.3632530920914925,0.009414187245284932,Macrophages,IPF_vs_Normal,0.021045598625298027
-0.06536833041523987,0.9105611262043591,Endothelial (Micro),IPF_vs_Normal,0.999127929492261
5.074895980661735,1.5483324226439033e-08,Myeloid,IPF_vs_Normal,4.6812141487753427e-07
-1.2241732817202566,0.10436086809148815,Lymphoid,IPF_vs_Normal,0.16504236808786094
4.412804669609144,1.0630871136668442e-06,Myeloid,IPF_vs_Normal,1.2237892840472059e-05
-0.7030866801387842,0.2345942886963024,Lymphoid,IPF_vs_Normal,0.33960097760087854
2.7016708547641053,6.416180731406484e-05,Myeloid,IPF_vs_Normal,0.0003425817152929234
2.2418033643968944,9.852772772900332e-06,Myeloid,IPF_vs_Normal,7.098935683998784e-05
0.3507119964101548,0.4418391160108066,Distal Epithelium,IPF_vs_Normal,0.5941059509357065
2.0131171900212794,0.00033085478183139785,Lymphoid,IPF_vs_Normal,0.0014200874177158216
-1.048193183219856,0.10767997257858744,Distal Epithelium,IPF_vs_Normal,0.16973388376911241
-2.6518152887469975,0.0037989641769285393,Distal Epithelium,IPF_vs_Normal,0.01063087316694083
1.1110850012589475,0.05484948833548956,Airway Epithelium,IPF_vs_Normal,0.09329377753619705
-3.6763455225463884,0.014027548216354978,Airway Epithelium,IPF_vs_Normal,0.0288474694179157
1.5231294312857764,0.0015139700339464864,Myeloid,IPF_vs_Normal,0.005108190063730796
0.9845196381103923,0.035951789292355506,Myeloid,IPF_vs_Normal,0.0642475187882968
-5.437188931504316,0.0002127660548278358,Alveolar Epithelium,IPF_vs_Normal,0.000968485334419591
1.9262711381698527,7.612798296705173e-05,Myeloid,IPF_vs_Normal,0.000397007534243826
-32.679494914503,0.9986267877839554,Airway Epithelium,IPF_vs_Normal,0.999127929492261
1.70012753485069,0.0020952211842302487,Myeloid,IPF_vs_Normal,0.006642282269479895
0.346335933716086,0.5394513490034066,Myeloid,IPF_vs_Normal,0.706274203294127
-29.93793503261217,0.9986689122363118,Plasma cells,IPF_vs_Normal,0.999127929492261
,,Plasma cells,IPF_vs_Normal,
0.23757763728595618,0.6969704208912292,Lymphoid,IPF_vs_Normal,0.8815231717307535
-2.3245163987866526,0.012127898964120419,Myeloid,IPF_vs_Normal,0.025630313676745953
-2.3008450499319713,0.012001003070940949,Myeloid,IPF_vs_Normal,0.025437741376100786
-3.653793924681421,0.0005491259697282411,Endothelial,IPF_vs_Normal,0.0021959337730473824
3.7158443409267305,2.344094352213359e-18,Proximal Epithelium,IPF_vs_Normal,7.524152188212848e-15
-2.2186917521571736,0.015153396424883166,Myeloid,IPF_vs_Normal,0.030716688953460154
0.034495145375522285,0.9783031808589617,Macrophages,IPF_vs_Normal,0.999127929492261
-2.176478464090409,0.002537415944971112,Alveolar Epithelium,IPF_vs_Normal,0.007742093422718418
0.3560047760387367,0.5436731787211824,Fibroblasts,IPF_vs_Normal,0.7107207298891671
3.318221656654876,1.5473915912656813e-06,Proximal Epithelium,IPF_vs_Normal,1.6365301843045445e-05
-32.74150727460178,0.9985043282707441,Airway Epithelium,IPF_vs_Normal,0.999127929492261
-32.83854688319846,0.9987064348490402,Lymphoid,IPF_vs_Normal,0.999127929492261
3.1722969669854595,1.335857662267578e-06,Myeloid,IPF_vs_Normal,1.4601182019075644e-05
-2.5729250259611263,0.0010265719559134241,Airway Epithelium,IPF_vs_Normal,0.00371211965808048
-5.3471949501602785,0.00027194999344497196,Myeloid,IPF_vs_Normal,0.0011944093326697184
-32.609996642125694,0.9986718810677578,Airway Epithelium,IPF_vs_Normal,0.999127929492261
-2.0483443029288884,0.013503327064809154,Airway Epithelium,IPF_vs_Normal,0.027966509940978546
3.0417057365204077,1.5892037531218443e-08,Proximal Epithelium,IPF_vs_Normal,4.774801104738471e-07
3.44443306047268,0.0002524264316230322,Airway Epithelium,IPF_vs_Normal,0.001121448822751552
1.9908673741406961,3.8177228488353775e-06,Myeloid,IPF_vs_Normal,3.264898949632351e-05
-4.125964310670303,0.005369456748436362,Myeloid,IPF_vs_Normal,0.013843422693190882
1.7163685358444427,0.0009729295106777775,Lymphoid,IPF_vs_Normal,0.0035481252501691567
-3.4464399559668526,0.0014565090747418407,Airway Epithelium,IPF_vs_Normal,0.00494899581341798
0.035989364423232924,0.9495035374108989,Lymphoid,IPF_vs_Normal,0.999127929492261
-33.05529470584385,0.9986537452721863,Airway Epithelium,IPF_vs_Normal,0.999127929492261
-2.889301013938987,4.4872278921661504e-05,Myeloid,IPF_vs_Normal,0.00025200802992628515
-0.5319374049022109,0.40141847650944573,Distal Epithelium,IPF_vs_Normal,0.545891712971008
0.5126225567780657,0.27563839638713605,Endothelial,IPF_vs_Normal,0.39128177754992655
-3.579072294449258,0.0008833893348369179,Airway Epithelium,IPF_vs_Normal,0.003277440801314622
-31.424812231298155,0.9989972921727507,AT1,IPF_vs_Normal,0.999127929492261
-5.195035156617714,0.0004012662454446207,Distal Epithelium,IPF_vs_Normal,0.001675625893542487
1.872956790511002,0.002091461992631321,Proximal Epithelium,IPF_vs_Normal,0.006634653030155711
-31.459730528871336,0.9986320215065463,AT1,IPF_vs_Normal,0.999127929492261
1.5942843029515639,0.006669196878506693,Myeloid,IPF_vs_Normal,0.016245669452632897
-2.827531657332641,0.0004380458105319694,Myeloid,IPF_vs_Normal,0.0018076546528894791
-3.9691174637641224,0.00821081496445272,Distal Epithelium,IPF_vs_Normal,0.01891758408905311
-3.346297282278338,0.0019766544624178735,Airway Epithelium,IPF_vs_Normal,0.006350023067840839
2.9846220846366602,7.672009279927776e-09,Proximal Epithelium,IPF_vs_Normal,2.736207902261649e-07
2.7918803421478557,1.1394075257542034e-05,Proximal Epithelium,IPF_vs_Normal,8.002862705507005e-05
0.8003799377369661,0.17890297076577266,Myeloid,IPF_vs_Normal,0.26674090841356474
2.0693632593634312,0.0002664772753693215,Proximal Epithelium,IPF_vs_Normal,0.001174121676123945
1.9350561134414697,0.00013879365550984008,Proximal Epithelium,IPF_vs_Normal,0.0006662579789292149
3.7393105726872466,5.951116809658371e-10,PLIN2+ Fibroblasts,IPF_vs_Normal,3.782592694297379e-08
1.5872947863128029,0.006964508278443648,Myeloid,IPF_vs_Normal,0.016774570402019285
-0.9953852719747956,0.09043387871305013,Myeloid,IPF_vs_Normal,0.14516303301672215
-2.1872098258884813,0.006695249499991261,Airway Epithelium,IPF_vs_Normal,0.016291068871804384
-3.914237540316697,0.008257364236058646,Airway Epithelium,IPF_vs_Normal,0.019008914394244975
1.438394385584497,0.007812476304698604,Lymphoid,IPF_vs_Normal,0.01823763407905338
1.3293612820116314,0.015296060684748446,Proximal Epithelium,IPF_vs_Normal,0.03097002026151917
-33.02224663633518,0.9986123851629337,Lymphoid,IPF_vs_Normal,0.999127929492261
-1.026956686508266,0.3738911757928556,Smooth Muscle,IPF_vs_Normal,0.5129484367142475
0.9203930822203961,0.05443589047642482,Lymphoid,IPF_vs_Normal,0.09268683712186947
0.5589889842033549,0.3727285324493641,Lymphoid,IPF_vs_Normal,0.5114262472529426
0.32972578018358206,0.5865910500190827,Lymphoid,IPF_vs_Normal,0.7581984585447996
-0.2049748142288696,0.7175535342049222,Distal Epithelium,IPF_vs_Normal,0.9034035114893506
-1.8402035791830011,0.021688936581763716,Endothelial,IPF_vs_Normal,0.04164671689839935
-0.996682807168065,0.018672451527749545,Endothelial,IPF_vs_Normal,0.03667664898292295
2.929067934714296,1.8262817417581481e-09,Proximal Epithelium,IPF_vs_Normal,8.881909107202065e-08
-4.4062852998344555,0.002987699670326207,Myeloid,IPF_vs_Normal,0.008780727598170675
-31.36476192977574,0.9985846671280939,Macrophages,IPF_vs_Normal,0.999127929492261
34.749761417916865,0.998445748854549,Mesothelial,IPF_vs_Normal,0.999127929492261
-3.321041417620627,0.000270724643837608,Airway Epithelium,IPF_vs_Normal,0.0011901131969113197
3.781226827227548,4.563449681433029e-07,Myeloid,IPF_vs_Normal,6.462314515788141e-06
1.934273454491147,0.0006068265430487252,Myeloid,IPF_vs_Normal,0.0023880000802156518
-3.180626617102826,0.0029333741043626725,Alveolar Epithelium,IPF_vs_Normal,0.008651432140263508
-29.957715499977404,0.9986680327663677,Monocytes,IPF_vs_Normal,0.999127929492261
-4.735917246747226,0.0013813235730517862,Myeloid,IPF_vs_Normal,0.0047309912621352045
5.051600810324834,2.809471714856993e-06,Proximal Epithelium,IPF_vs_Normal,2.5802391872403828e-05
-0.08938574528649762,0.8766987460056289,Endothelial,IPF_vs_Normal,0.999127929492261
,,Macrophages,IPF_vs_Normal,
2.5084588930973273,3.791788654134148e-06,Proximal Epithelium,IPF_vs_Normal,3.249935811747644e-05
2.411516117626992,0.04951587197974057,Macrophages,IPF_vs_Normal,0.08522890146195582
-4.985622899869141,0.0007457138743893925,Alveolar Epithelium,IPF_vs_Normal,0.0028377205111371883
-32.86906104470211,0.9987506774765741,Lymphoid,IPF_vs_Normal,0.999127929492261
-1.4872890038247002,0.03139335926926219,Lymphoid,IPF_vs_Normal,0.05716221103968238
-2.535011238729377,0.00015626919481327782,Distal Epithelium,IPF_vs_Normal,0.0007392749749223575
-31.49632209572019,0.9985288463467855,Macrophages,IPF_vs_Normal,0.999127929492261
0.5668124812416905,0.34313999268659245,Airway Epithelium,IPF_vs_Normal,0.47550245496841875
3.0726178413356675,2.033794623746722e-06,Lymphoid,IPF_vs_Normal,2.007690384806147e-05
2.1260770496701844,1.602150245048708e-05,Distal Epithelium,IPF_vs_Normal,0.00010661994322526976
2.6521728167193515,4.9004912679907335e-06,Myeloid,IPF_vs_Normal,3.970490590249623e-05
0.38248036937286595,0.4373285137641916,Smooth Muscle,IPF_vs_Normal,0.5886162447819251
-3.255298816547647,0.0003337896226706778,Airway Epithelium,IPF_vs_Normal,0.0014312343279774332
5.944185258450271,7.781793376106512e-05,Proximal Epithelium,IPF_vs_Normal,0.000404519376235303
3.2290725722252662,1.2012146881990578e-06,Mesothelial,IPF_vs_Normal,1.3504271151942643e-05
-32.690211349996346,0.9987807021710866,Endothelial,IPF_vs_Normal,0.999127929492261
34.62240184433548,0.9984078154973098,Proximal Epithelium,IPF_vs_Normal,0.999127929492261
0.09749612702957687,0.835480219192603,Endothelial (Macro),IPF_vs_Normal,0.999127929492261
2.7294871511695384,9.39827976809912e-10,Myeloid,IPF_vs_Normal,5.386948513506575e-08
-2.4316986177250928,0.00729138348838514,AT2,IPF_vs_Normal,0.017360009525070306
-0.06273020783673211,0.9030225798211262,Myeloid,IPF_vs_Normal,0.999127929492261
-0.7478671316820987,0.24227197127964173,Alveolar Epithelium,IPF_vs_Normal,0.3492974917558482
2.9655364458772095,1.0127611269527859e-05,Proximal Epithelium,IPF_vs_Normal,7.258938051352327e-05
-1.5610293217358073,0.0266284593021142,Endothelial,IPF_vs_Normal,0.04963583988573532
3.878276349052347,1.3064898714053748e-06,Myeloid,IPF_vs_Normal,1.4359693556082381e-05
4.558251486222898,3.107854692742714e-05,Proximal Epithelium,IPF_vs_Normal,0.00018617161283835746
-34.17319668539812,0.998627062889157,Alveolar Epithelium,IPF_vs_Normal,0.999127929492261
2.5807668075915595,1.261262470425297e-06,Proximal Epithelium,IPF_vs_Normal,1.3936118139943083e-05
-32.78056353107555,0.9986866441477034,Endothelial,IPF_vs_Normal,0.999127929492261
2.4866243288305756,4.893740354981269e-06,Myeloid,IPF_vs_Normal,3.9673047941859824e-05
-34.21979806730226,0.9989702908688974,Airway Epithelium,IPF_vs_Normal,0.999127929492261
4.677534927337441,1.6998555913532623e-07,Proximal Epithelium,IPF_vs_Normal,3.04535058919744e-06
-1.108471463169505,0.13769088418619355,Lymphoid,IPF_vs_Normal,0.21159210955999996
0.8605881100431467,0.10634940431299553,Myeloid,IPF_vs_Normal,0.16788386702163777
5.825489432400165,9.904634628062439e-05,Proximal Epithelium,IPF_vs_Normal,0.0004972715284198502
-3.127008108199378,0.003670199993437897,AT1,IPF_vs_Normal,0.010338508362384154
4.059040819514016,2.6315637501121264e-08,Proximal Epithelium,IPF_vs_Normal,7.058674967048669e-07
-32.634511894366334,0.9986708826272808,Lymphoid,IPF_vs_Normal,0.999127929492261
-1.8116097070939055,0.02558070723303401,Myeloid,IPF_vs_Normal,0.047951999279832784
4.350091889210201,1.7051812796103392e-09,Proximal Epithelium,IPF_vs_Normal,8.463939758766887e-08
-2.2276516085739013,0.01628960655906396,Fibroblasts,IPF_vs_Normal,0.03264871815183815
