gene,spearman_r,pval
MT-ATP8,0.06342512356209305,3.132279978836845e-30
GNMT,0.06328841250243444,4.159994525241082e-30
ENSG00000272234,0.06317067201411926,5.30900436660053e-30
CFAP70,0.06283902119053372,1.0527276365644308e-29
LINC02016,0.06260198588221842,1.7133665578774928e-29
FAM227A,0.06252126162312971,2.0216631680841748e-29
NEK10,0.06225105071915884,3.512153311264015e-29
THSD4-AS1,0.06188733135372842,7.358970213983267e-29
ATP6V0C,0.06186686259718058,7.670786711419966e-29
PGM5P4-AS1,0.06159186670580119,1.3378329465993807e-28
ENSG00000227479,0.060952911568689934,4.825603970572182e-28
FKBP6,0.060818325385432914,6.312076082262061e-28
MGST1,0.06052585839202637,1.1290607349425823e-27
NEK5,0.06042648958211188,1.3748254748966484e-27
HS6ST3,0.059327174578324454,1.1889815066351268e-26
COX17,0.0588286661372826,3.12198387487331e-26
IL32,0.058647332342804996,4.426569954254638e-26
C1QC,0.057770932356008886,2.3572684799099463e-25
ENSG00000239300,0.05693808583095692,1.1288365778770368e-24
CETN2,0.056619842835710234,2.0416237368130183e-24
ENSG00000257181,0.055899351336255176,7.714896135455866e-24
ENSG00000263990,0.055250551243810654,2.517606145371362e-23
ENSG00000250354,0.0549743250395777,4.1484023179502394e-23
ENSG00000236733,0.05398227105341695,2.44343546855676e-22
ACSM6,0.05396235950474637,2.5311414780245488e-22
IFITM2,0.053682871463357255,4.1467235833068833e-22
ENSG00000270050,0.05367388743345208,4.212872572438158e-22
ENSG00000236065,0.05355652024032865,5.179239780974669e-22
RABGAP1L-AS1,0.052781615639860904,2.002467072787875e-21
ENSG00000269043,0.05263314195486378,2.588994626607441e-21
SERPIND1,0.05240898368415138,3.8104961636629336e-21
GGTLC3,0.051967164530394266,8.123677814057039e-21
SRRM2,0.05182079895673669,1.0424708563415495e-20
MORN2,0.051712650493589044,1.2528563094071939e-20
CHST7,0.05101221666771963,4.083233996289007e-20
GPRC5D-AS1,0.05059478395463347,8.194524748031359e-20
ZNF277-AS1,0.05028309720659245,1.3734574163300215e-19
FAM229B,0.05027795807795118,1.3851663593889066e-19
ENSG00000261460,0.05001053707513268,2.1519655930994184e-19
GRIK1,0.04969776262601657,3.5920883042352496e-19
ENSG00000250501,0.049116229039170685,9.234550918302038e-19
RGS7,0.04901885594345588,1.0804774573221649e-18
CHD9NB,0.04841617788954672,2.8364671451117333e-18
CCDC89,0.048399443632536066,2.913022867943454e-18
LRRFIP1,0.048347382108012114,3.164477074682656e-18
ENSG00000265987,0.048230447425451156,3.810032028864322e-18
TBCA,0.04757724551126031,1.0660909933105563e-17
ENSG00000271554,0.04755046835889003,1.1116949371855163e-17
SOX5-AS1,0.046727870459947016,3.9805493592341875e-17
ENSG00000255139,0.04602064222420855,1.1712471642882632e-16
HCST,0.04574893623507179,1.7654704089923923e-16
GABARAP,0.045747926726580276,1.768156317589602e-16
SLC6A4,0.04534451698510071,3.237502904071886e-16
ENSG00000250519,0.04527888687113707,3.570523378205746e-16
FOS,0.045024710303745205,5.210093721775054e-16
C10orf67-AS1,0.044758486215080974,7.722738519440009e-16
CD163,0.0445384964349649,1.0672518161964214e-15
HMGCLL1,0.04452625236344617,1.0865924869560438e-15
ANGPTL7,0.044109694391358624,1.996087542327866e-15
PPP1R15B-AS1,0.043755519410870275,3.333008535084434e-15
ENSG00000274565,0.04370005596380058,3.61032182616183e-15
SPARC,0.04368168507104827,3.707089946652528e-15
ENSG00000235096,0.043380422799579425,5.711361087822236e-15
IGFBP7,0.04309595595611994,8.566840148913687e-15
NGF,0.04263022367138735,1.654509309975403e-14
CCNA1,0.042542132692852,1.8723903108336372e-14
ENSG00000259437,0.04210399106538366,3.451568767396298e-14
AMBP,0.041040837686979345,1.4840257646124285e-13
APLP2,0.040610290423166696,2.651486786472863e-13
ENSG00000231104,0.040317916601354,3.919045362361513e-13
ENSG00000263624,0.04031211287081807,3.9494506862393435e-13
LMNTD1,0.04020813945437915,4.5351031880512755e-13
CYGB,0.040054958980421114,5.556277237788564e-13
DOCK4-AS1,0.03956332034324061,1.060848930095746e-12
P4HA2-AS1,0.03918203034276255,1.7424951856505432e-12
PARAL1,0.038336971771747906,5.1480015187126845e-12
NDUFAF3,0.038213679200212784,6.0179868190681635e-12
TSHR,0.03768984458961105,1.1620326253598882e-11
GRM3,0.037675712837210815,1.182700931921126e-11
RGS6,0.037489571324109225,1.4909692137571267e-11
S1PR4,0.037346994810848015,1.779076699450811e-11
HEPHL1,0.03683975769155604,3.318005375707164e-11
TEK,0.03666226903494949,4.1186155457841773e-11
GGTLC2,0.03660970899147691,4.3900223961427216e-11
MUC3A,0.03645681075450462,5.282923752063511e-11
OCIAD1-AS1,0.03642775112423326,5.471670434736023e-11
RBP2,0.03600143581306542,9.129266544256914e-11
LINC02201,0.03582244847800564,1.1298627752184165e-10
LINC02211,0.035698520525511035,1.308802074051912e-10
ENSG00000275443,0.0356136194839505,1.4470811728505637e-10
ENSG00000259986,0.03554891965182286,1.5619471328510598e-10
KCNA3,0.034775063207076906,3.8544557173264266e-10
MPP1,0.034629055238435534,4.5609240757463867e-10
ENSG00000256469,0.034454181278568516,5.574493668355949e-10
ALCAM,0.03395591368151853,9.822355679262431e-10
COL4A2-AS2,0.033444138812264754,1.7431379181945657e-09
ENSG00000257452,0.03340495527475774,1.8207752569892433e-09
SLCO2B1,0.03337448160052222,1.8834742462854946e-09
XAGE2,0.032986625664246295,2.890548781577949e-09
ENSG00000262873,0.032922488121108144,3.101286613670764e-09
TIMP3,0.03275362069728744,3.730238515719001e-09
ADAMTS3,0.032302794828117924,6.0800981888199265e-09
SPATA24,0.03212169551990551,7.385077959555926e-09
ENSG00000250137,0.03212165822658391,7.385372879189309e-09
KCNIP4,0.03211683781255771,7.423589800537972e-09
TTC3-AS1,0.03153210717399185,1.3808626257994977e-08
ENSG00000233367,0.03142431486949313,1.5464129285336998e-08
MED4-AS1,0.031282081342937675,1.794603178294589e-08
ENSG00000260555,0.031022535397414848,2.3507817527176325e-08
RHD,0.030924834053595848,2.600800998470771e-08
LINC02343,0.030923406823586554,2.6046379975556395e-08
MAP9-AS1,0.030873838163515473,2.7413614461996875e-08
ADORA2A,0.030853137903317455,2.8004970595060387e-08
C1orf127,0.030828619402348212,2.872142643169564e-08
C12orf75,0.030381460174952423,4.537770657352671e-08
CRNDE,0.029781942646560963,8.295818046685175e-08
PAPOLB,0.02971215105413454,8.892859791436546e-08
ENSG00000254263,0.029690559379564895,9.085849144651524e-08
KLK5,0.029645401722205002,9.502669434021103e-08
ENSG00000198358,0.02928813889903878,1.3520033322731917e-07
LINC00165,0.029242970780978924,1.4132325859826473e-07
DYNLRB1,0.029184693624313408,1.4962049247474987e-07
ENSG00000231496,0.029166842042830224,1.522550348740941e-07
KCNA4,0.028908079609775362,1.9586843037312308e-07
ZMYM4-AS1,0.028537177492160736,2.800068482393085e-07
ENSG00000260999,0.028199252769324716,3.863114488653074e-07
ENSG00000229313,0.028076303357616305,4.3391421339555823e-07
LINC02250,0.028027892585775385,4.5416969146064763e-07
CMTM2,0.027929443996573603,4.982117938434416e-07
FGR,0.027903452989200998,5.105095673291721e-07
DDX5,0.02782040018516639,5.517997411469748e-07
EPCAM,0.02756017481744026,7.030823353320856e-07
ENSG00000226900,0.02750538634655054,7.396781748770367e-07
NBAT1,0.027475735603569834,7.602416314758055e-07
SLC11A1,0.02746714218842221,7.663035628164296e-07
HELT,0.027385004071561025,8.266437632552602e-07
ENSG00000226398,0.027194030213119464,9.851389758417281e-07
TUBB4B,0.027148785205743133,1.0267692715048645e-06
ENSG00000228033,0.02694176817262147,1.239832465645942e-06
ENSG00000249207,0.026646752287321503,1.6182855101554058e-06
TMPRSS6,0.02660719762289998,1.6767824167790418e-06
ARAP1-AS2,0.026521092334211762,1.8112310353391227e-06
LINC01732,0.026244737439840165,2.3163383638525333e-06
PCBD1,0.026213693579617357,2.3808800230525415e-06
LINC00332,0.02618806195408254,2.435467269517471e-06
SYNPO2L-AS1,0.02599183266503372,2.895048238897967e-06
ENSG00000223901,0.025988048170801917,2.9046816289535374e-06
JUN,0.0259272979670177,3.06359427301893e-06
IFI30,0.025887038793370946,3.173464864461071e-06
PODN,0.02580785019847213,3.4007048629966253e-06
ATP6V0E1,0.02575673019045444,3.5556001431493066e-06
ARG1,0.025615512325564797,4.019443253768929e-06
LINC01705,0.025456622829616325,4.610620472713018e-06
DPP9-AS1,0.025390444129241505,4.880670767841734e-06
TEX41,0.025354862778326104,5.0320608854208694e-06
NRIP3-DT,0.02525078497009282,5.5011360493649775e-06
TTR,0.02513615134033881,6.066171509304071e-06
BTK,0.024886668928004414,7.493970553972685e-06
HLX-AS1,0.024702874468665616,8.745812627039971e-06
C7,0.024613187371494663,9.426957278699207e-06
PSENEN,0.02441546318255328,1.1112044858920275e-05
ENSG00000259005,0.024355968901586696,1.167296505800637e-05
ENSG00000265399,0.024104635323943947,1.4355006821342903e-05
PLA2G2A,0.024045670575615328,1.506443172910402e-05
ENSG00000254571,0.024043457756670515,1.5091695111673575e-05
SLC5A10,0.02395473703258943,1.6224380098551405e-05
ENSG00000249453,0.02387642750607164,1.7291060350120905e-05
FLVCR2-AS1,0.023758632082645243,1.9022294507616836e-05
LINC02974,0.023717706049404593,1.966152209975644e-05
CCDC102B,0.02371360440400645,1.9726702020517575e-05
DLX4,0.023602862878381037,2.1566321875724858e-05
ITGAX,0.023222795667097076,2.9201932172731407e-05
CCL21,0.0230509144560043,3.344283177306586e-05
CCR3,0.022922947296674625,3.6973445045223716e-05
ENSG00000241720,0.022750228498967053,4.230289915256473e-05
NRG1,0.022747609244799426,4.238906974395237e-05
ENSG00000226526,0.022734167813487364,4.283390432247066e-05
PORCN-DT,0.022728254636771236,4.303099605108453e-05
ENSG00000273262,0.022722773411165496,4.321445848311904e-05
LINC02277,0.02268531873753227,4.448810671399119e-05
EGR1,0.022517566572485947,5.06421229373785e-05
PCSK1N,0.02236917146036514,5.6750769329423826e-05
DPF1,0.02228850334556288,6.035790628141411e-05
WDFY3-AS1,0.022162343366442513,6.643756545314373e-05
TMEM74B,0.02206386204410021,7.158145604389605e-05
ENSG00000261265,0.02200374274225524,7.490443425361468e-05
PEBP1,0.02192603249128791,7.941617263364909e-05
ENSG00000230773,0.021789443691556977,8.797512811394175e-05
ENSG00000253879,0.021641388044315826,9.823360355229875e-05
BGN,0.021574052751515103,0.00010326371686488667
ZSWIM8-AS1,0.021521486728282836,0.00010735845496207937
PACRG-AS3,0.021166266965219907,0.00013931315076186958
BMP8A,0.020890198253555092,0.000170125166636298
HLA-DRB1,0.020819688559640052,0.00017896516793958903
TEX48,0.02068716603534027,0.00019676034961094724
HTT-AS,0.02066084865327446,0.00020048660441761407
PRF1,0.020433124113524895,0.000235614543471865
TESC,0.020311832689440985,0.0002566052727767072
ENSG00000257342,0.020254283711433698,0.0002671667658964187
ENSG00000254707,0.02020961312254559,0.0002756442371305963
PLCXD3,0.020153716436457532,0.0002866073499562023
HAND1,0.020135061411821642,0.0002903561994382733
OR5P3,0.01988096142458939,0.00034621315451556305
ENSG00000237126,0.019825249292325292,0.00035973471578586933
TRAV39,0.019821908643858507,0.0003605609960970671
ENSG00000241169,0.019715122252834196,0.0003879279201027698
RGL4,0.019586817482939094,0.0004233750007747384
ANXA5,0.0195797287627654,0.00042541898852589346
PTPRT,0.019429581407481723,0.00047093813354856046
ENSG00000250027,0.01937515126317587,0.0004885327809809334
RFX4,0.019334302711513252,0.0005021377347812245
RASAL3,0.01929546209635562,0.0005154007930246029
SIGLEC1,0.01926139895735185,0.0005273004863101135
MIR3681HG,0.019149440125979855,0.000568240395230251
PRR16,0.019136118600336812,0.0005733040071080296
CYP4A11,0.019088706956292115,0.0005916683811509305
PNLIPRP3,0.019060665495639537,0.0006027861189332729
PPP1R14A,0.019042671273677286,0.0006100224607428567
HTR2A,0.01901203193165879,0.0006225303114416386
EEF1G,0.018914371224431785,0.0006640084977539788
APC2,0.01883046463174315,0.0007016824621887406
FCN3,0.018766022918202462,0.0007319550140458818
SORCS3,0.018670397568296835,0.0007791184622577389
ENSG00000255084,0.018506666563104575,0.000866475565234094
ENSG00000253858,0.018484500120941456,0.0008789767728690705
ENSG00000242553,0.018198143238060814,0.00105623538560555
KCNAB2,0.018184801102833978,0.0010652502186628064
ZNF45-AS1,0.018107769939116367,0.0011187043265184703
ENSG00000264012,0.01806802232906583,0.0011472462100256251
CLDN6,0.017765713275496624,0.0013873676641371925
LINC01714,0.017751936535431702,0.001399342876614428
MEP1B,0.017724574061704235,0.0014234103772918694
HIRIP3,0.017686427487512858,0.0014576005170918566
ENSG00000256250,0.017655343780957962,0.0014860182132330464
ENSG00000253214,0.01761754058211893,0.0015212667400214446
ENSG00000255164,0.01757672267200803,0.0015601897697384375
LINC02150,0.017562990909826482,0.0015734888312443286
PTH1R,0.017511432513069934,0.001624359608864226
WDR88,0.01750987940911665,0.0016259152237215685
CDH4,0.017418057178632006,0.0017203601555268802
ENSG00000249856,0.01740211127379514,0.0017372667070300971
KRTAP5-11,0.017365731451617586,0.001776411578823161
HLX,0.017237160308228548,0.0019213410520948278
ENSG00000229261,0.01701269795801193,0.002200638062425855
ERICH4,0.016979113067440717,0.002245490543249735
GRIA3,0.01683750753566983,0.0024439643783872186
PCBP2,0.016825064351129022,0.0024621503761508884
ITGAL,0.01681965916091524,0.002470088692434621
ENSG00000234021,0.016818785088098996,0.002471374594233519
CTSS,0.016799114587056872,0.002500475543050876
