gene,spearman_r,pval
ENSG00000274092,0.04468788956235612,8.569019884142541e-16
CAPN2,0.043892714003811666,2.733975969609522e-15
PRB4,0.04337803652945758,5.730880800918286e-15
KLK6,0.04296062412453202,1.0379907806598534e-14
IK,0.04280801191294758,1.2879710469582801e-14
B3GAT1,0.042362724748724004,2.4070449648944862e-14
LINC02395,0.042280467886966364,2.6999152720913415e-14
ZNF648,0.04186811636673026,4.7852816562257345e-14
LINC01554,0.04162497243857795,6.688997675374069e-14
SLC45A3,0.041589545251256514,7.022401385652997e-14
EPHA7,0.04149339030155318,8.011856251910329e-14
SQSTM1,0.04147230927997526,8.246447701392966e-14
NAP1L1,0.04129441641539214,1.0514468053632439e-13
ENSG00000224746,0.04106864870541339,1.4291305655025956e-13
IGHG4,0.04051495436524111,3.012673438018139e-13
NR1I3,0.04042852322945538,3.381621413226978e-13
RAB2A,0.04042058491080112,3.417652816192352e-13
CRX,0.04034504170628457,3.779959393810523e-13
MAF,0.03997653354233772,6.163292677879878e-13
TFF2,0.039969735923707936,6.218873194043735e-13
RPN1,0.039816293019334585,7.612919203269275e-13
ENSG00000273456,0.039300096877749956,1.495037295571648e-12
PIF1,0.039141747366886435,1.835790244443394e-12
ENSG00000223911,0.03903711908844574,2.1016058748126105e-12
RPTN,0.038636210736872074,3.5170357481833035e-12
CDC20B,0.03857649811807721,3.795714800303803e-12
PRB3,0.03836731368480621,4.953565362179591e-12
C1orf220,0.03829884369528773,5.402964636502299e-12
VWF,0.038202253623275964,6.105549893896069e-12
ENSG00000214546,0.038095562124403494,6.985855337251984e-12
C17orf99,0.03800080337254928,7.87118013342862e-12
CST4,0.03798852952362675,7.993608784973961e-12
ARHGEF25,0.03794461160787579,8.447153774461896e-12
C6orf58,0.037914442362091204,8.773225757790235e-12
ENSG00000273162,0.037831732103098925,9.731728623718166e-12
CALB1,0.037462119110873326,1.542636732833367e-11
SIVA1,0.03736919069422611,1.7308869339940865e-11
FDCSP,0.037349519072687944,1.7735307204667076e-11
MAL,0.037328265933978096,1.820759125676289e-11
ATP8B3,0.037317055376082583,1.8461649036453254e-11
GSTA2,0.03706537896344069,2.517190837043492e-11
ENSG00000226816,0.03695578427876677,2.8792191096467173e-11
MAP10,0.03693619596712298,2.94908896080761e-11
PCBP1,0.03693511425511716,2.952995311593855e-11
SLCO4A1-AS1,0.0368230747167698,3.3862522841899395e-11
IGKC,0.036686546573749305,3.9988631350899593e-11
SERP1,0.03663005731051548,4.282933985202502e-11
RAB42,0.03650088260492356,5.008764168056412e-11
APBA2,0.036467119362752334,5.217510338887439e-11
ENSG00000242317,0.036341473274960116,6.071767954505061e-11
ACSL6,0.03626399043999699,6.66523603468622e-11
MUC7,0.03625394214008484,6.746238799464505e-11
SEMA3D,0.03625389791536413,6.746597429196812e-11
LRRC4C,0.03623884599691622,6.869746639398595e-11
HOXA3,0.036214855792179625,7.070583481337539e-11
SPINK4,0.03616121262982614,7.540662700539244e-11
SLC2A4,0.03602350100846114,8.891825705762574e-11
RCN3,0.03595836909139829,9.610692429366355e-11
FIS1,0.035869326976213485,1.0686078062074352e-10
MTDH,0.03572232111808118,1.2724134821749933e-10
MT1H,0.035625602866473094,1.4267317470594496e-10
GALNT4,0.035316764208337965,2.0522154796928733e-10
SON,0.035231968710115996,2.266420659712246e-10
SLC13A5,0.03514793174920407,2.5001979919808207e-10
MEGF10,0.03513752644469205,2.5307338087260523e-10
SLC5A12,0.034808471615198885,3.708496407634359e-10
GRP,0.03464931608135108,4.455824685406522e-10
TGM5,0.03457999748312469,4.825524441680513e-10
RABAC1,0.0343817231717712,6.056099714016067e-10
TRAPPC1,0.03430842115610522,6.584549347921685e-10
DPYS,0.033992392291299064,9.425864160897755e-10
ERVMER34-1,0.03398753702008362,9.47772219496009e-10
NPY2R-AS1,0.03352612279125345,1.5909893489951008e-09
CD3D,0.03348137970599261,1.6723446992951374e-09
CREG2,0.033472195214619076,1.6895391885008144e-09
COA3,0.03338336458283959,1.864983645999094e-09
FBXL22,0.033275934236755164,2.100973436541606e-09
CALCA,0.03320926087922191,2.2618036792749874e-09
LMOD3,0.03316570506473548,2.373279985734353e-09
ANKRD62,0.03308167581958867,2.6036623377546544e-09
GLRA3,0.032681416082250815,4.0355860116368795e-09
NLRX1,0.032348530533468006,5.787796310245344e-09
PRR19,0.03212014492440095,7.397349902908085e-09
VCAN,0.03211550883660521,7.434159880891919e-09
SMIM22,0.03204843901373353,7.987036065657209e-09
ZBTB8B,0.0317447838431904,1.103212077092392e-08
CXCL11,0.03171960451795174,1.1330098765747996e-08
ENSG00000271781,0.0317009968182709,1.1555317292728303e-08
SLFN12L,0.031587583344839104,1.3025067148984177e-08
KCNMA1,0.03153506106501777,1.3765774775621146e-08
ENSG00000261216,0.031500254085947345,1.4279023478203957e-08
GRIN1,0.031155985683498946,2.0466553598711276e-08
RBFOX3,0.031047417656974084,2.2909330405457003e-08
ENSG00000269318,0.030975134481190086,2.469020726813028e-08
CRISPLD2,0.03060558154206951,3.610990553425152e-08
NCF4,0.030595814170485652,3.647242323531968e-08
NID1,0.030355627306064614,4.6583726174511095e-08
OXER1,0.03033717948895523,4.746392784845644e-08
SMR3A,0.030283710859034436,5.010712597994785e-08
YBX3,0.03011659188994853,5.9321116518693803e-08
TAX1BP1,0.029901879284366776,7.359280602323486e-08
ENO1,0.029892166375329092,7.43114568641412e-08
KIF21B,0.029853292283250562,7.725636187156535e-08
CRIP1,0.029537187409408173,1.0578241953883569e-07
LINC01750,0.029496007442769836,1.1017736331726544e-07
KIF20A,0.02947969425538584,1.1196681773312522e-07
MMP2,0.02944620364865107,1.1572908633861553e-07
ZNF578,0.029374697739827448,1.241757244644134e-07
SDK1-AS1,0.029222796644129034,1.4414389288205255e-07
LINC02303,0.02920468727519732,1.4672215716494839e-07
DAZAP2,0.029069941639013653,1.673570048189894e-07
PRDX6,0.029029251487281516,1.741215626956655e-07
ITGA2B,0.02841263243858684,3.1540104225487295e-07
PABPC3,0.028099746112902727,4.2442151208315404e-07
GABRA1,0.028030416891499408,4.530913320878406e-07
C4orf3,0.027828676228724866,5.475450316952437e-07
ENSG00000261177,0.027792804108892708,5.662184343702995e-07
NDUFA3,0.02775393430795894,5.87145075171573e-07
ENSG00000272021,0.027545890798261176,7.124515621743157e-07
KMO,0.027470368268564263,7.640223960332113e-07
ZMAT4,0.027453001583996304,7.763800430964207e-07
GLYCTK,0.027444096082794713,7.827914004941019e-07
CTRC,0.02727330684186787,9.160823503576563e-07
HSPD1,0.026929500866603066,1.2537105985776958e-06
MYO1A,0.02675234854286546,1.4715704280753564e-06
ARSF,0.02674777378153754,1.4776525197861525e-06
ENSG00000267582,0.026715533937168044,1.5212055115365974e-06
EPHA5,0.02649626615768937,1.8518812666756985e-06
FAM25A,0.026436444017406344,1.953466297405462e-06
LINC02109,0.026312092379925028,2.1820306490117663e-06
BEST3,0.026271717898523197,2.261612099960447e-06
BNC2,0.02612544337188011,2.5739243102450982e-06
HBB,0.026110520896669404,2.60801750602719e-06
ALDH1L1-AS2,0.026101120128972515,2.6297173965876837e-06
FOXI1,0.02568239468123999,3.7929614126650646e-06
TMC5,0.025673737212620493,3.821573289127833e-06
RIPOR3-AS1,0.02550111891290137,4.437159976282312e-06
RASAL2-AS1,0.025459466314653324,4.599344064044003e-06
ADGRB3-DT,0.02541912156595055,4.761839401366198e-06
ENSG00000273312,0.025403467820259377,4.826356372553373e-06
ENSG00000231703,0.025394187383783923,4.865000130735164e-06
CD8B,0.025289238991695735,5.323146917656715e-06
CRNN,0.025175696289971163,5.8652518385850986e-06
ICMT-DT,0.025152999580257508,5.979776682449007e-06
TBXAS1,0.025141266540070508,6.03981618167948e-06
TULP1,0.025004166951934345,6.785525634629838e-06
SALRNA2,0.024986326862401924,6.888804605312805e-06
LPO,0.02485299741832308,7.709689478651613e-06
AQP4-AS1,0.02476351644219161,8.312187594304217e-06
FAM209B,0.024568295507290314,9.786646428866865e-06
FARP1-AS1,0.02456342643923765,9.826437811294116e-06
PHLDA1-AS1,0.02439339831627819,1.1317005318749805e-05
CD300LF,0.024287212855870863,1.2354871298446662e-05
SPINK7,0.024269358178012096,1.2538071797948181e-05
PSORS1C2,0.02406487142888885,1.4829828065314233e-05
GDF15,0.023817414463529384,1.8138703872440806e-05
NME2,0.02370521209607236,1.986070734776218e-05
SYNE2,0.023686219078965582,2.016718892324511e-05
IGFL2,0.023652950154213898,2.0714916556200134e-05
PNRC1,0.023462436525721185,2.413455615193721e-05
CPNE5,0.023397105477704735,2.5426202282066392e-05
GPR35,0.023321240119362017,2.700862140868429e-05
ENSG00000167046,0.02330092877770394,2.7447914211593926e-05
DDT,0.02324719613468476,2.8643034422379115e-05
ASIC4,0.023225178014132656,2.9146910731683283e-05
TMEM272,0.02319542197327445,2.9841266221170327e-05
CACNB2,0.023134613672550625,3.1309417580997546e-05
ENSG00000248514,0.023051037475600344,3.343959712286748e-05
LCN15,0.02302144111837072,3.4226421572765155e-05
ENSG00000274220,0.02286541113006794,3.867367695877962e-05
ENSG00000259523,0.022779284334554308,4.1358074257999577e-05
ENSG00000260975,0.02270590766798888,4.37836380026807e-05
ENSG00000273355,0.0224972778256569,5.143888842167572e-05
ENSG00000253154,0.02248607489578939,5.1883918246062315e-05
CHRM1,0.022477737329714708,5.221748870273752e-05
LINC00426,0.022393710719831383,5.569462435833652e-05
TRMT112,0.022353413174992544,5.7438962211307046e-05
CAST,0.022251300896060595,6.209362030973116e-05
ANKS4B,0.022232231537878663,6.300153353239513e-05
TRABD-AS1,0.022098989175821357,6.970492532834651e-05
NPFFR2,0.022080865552422137,7.066722037220812e-05
TIPARP-AS1,0.022069421542711798,7.128131193766519e-05
LINC00520,0.022055941948876,7.20111083375799e-05
IGHG3,0.022007251743054686,7.470653897879264e-05
SPINK8,0.021907974871224315,8.050074718419272e-05
ENSG00000268472,0.021812076137753173,8.64991383584972e-05
OLFM4,0.021798019643387036,8.741306387840666e-05
PDGFRA,0.021769571530837584,8.929069104032539e-05
AGMO,0.02175239057197782,9.04430503291678e-05
CTSL,0.021688669981337415,9.484074812876126e-05
GLI1,0.021664186072632978,9.658360451260619e-05
PCAT5,0.021647587439771576,9.778230944156744e-05
PLEK,0.02157182348143652,0.00010343433536931665
SAMD3,0.021542904049892238,0.00010567195156472148
TTC12-DT,0.021476081841707156,0.00011101820956213795
MCOLN2,0.021445847446167673,0.00011352011565255048
RET,0.02140850479314153,0.00011668365487853323
TBX10,0.021381964149037702,0.00011898242916221874
TRAPPC12-AS1,0.021346762256124918,0.00012209731069851598
CD34,0.02132244921370916,0.00012429339076338005
ENSG00000272588,0.021299172935574318,0.0001264306662190239
STAP1,0.021239688559368242,0.0001320510909735217
FMNL1,0.021197000099524525,0.00013622874386509735
PNLIPRP1,0.021092326143895494,0.00014700556748758006
ENSG00000278158,0.021021805011933674,0.00015471335569555424
LINC01098,0.02099064566555272,0.0001582387797359406
CCL19,0.020975088540820003,0.00016002710414403352
KLK7,0.02090227662213758,0.00016865269695910928
GP2,0.0207651328611843,0.0001860994259997884
GFRA1,0.020720078168581228,0.00019219190192812388
LINC01299,0.020683033791309945,0.00019734109180454226
ZBP1,0.02062954193857398,0.00020500562382012183
ONECUT3,0.020585697998521377,0.0002114953688871635
ENSG00000255118,0.020561469112622497,0.00021516398009425045
UBE2D3,0.020450755293454637,0.0002327009392806228
LINC01871,0.020408805290208477,0.00023968950146355207
CHL1-AS1,0.0203505468902262,0.00024972202196185336
IER2,0.020218132627671928,0.000274008219395944
ENSG00000250049,0.020192757335437468,0.00027890809548232546
HIGD1B,0.020086807879035055,0.0003002672296154049
C8G,0.02001624394437085,0.00031533244592519123
ENSG00000235078,0.019979459459712783,0.00032346361703391606
RAB40AL,0.019974834239481872,0.00032449979362168287
TFRC,0.01997351581361301,0.00032479572575657984
PCDH11X,0.01985148476584339,0.0003533068863896733
SCG2,0.019819589012459907,0.0003611357802967693
IGFBP5,0.019758355270076737,0.0003766223872513878
ENSG00000249426,0.019704618259155555,0.00039072222324752033
BPI,0.019696812118097085,0.0003928110055637269
YWHAE,0.019637828341600713,0.0004089345503765741
LINC01980,0.019582785435536886,0.0004245364888804171
ENSG00000259828,0.01944742934974105,0.0004652986670222746
ENSG00000275759,0.019338234200212426,0.0005008131175643694
ENSG00000279571,0.019337784755126694,0.0005009643818018274
DOK6,0.019332629907665346,0.0005027023343261887
ARPC2,0.019292104603320752,0.0005165624907533205
ENSG00000272991,0.019241644408076825,0.0005343183728817846
SCGN,0.019197929087595374,0.0005501589382070389
SGCA,0.01914388547354043,0.0005703466768935726
SPNS3,0.01913714053048838,0.0005729140808623532
SEC11A,0.019120631137117417,0.0005792437129665595
HBA1,0.01909944590630033,0.0005874614312054746
CTNNA1,0.018938315715178407,0.0006536075471464029
IL4I1,0.018879055647919588,0.0006796299383989715
NPY2R,0.01887073636239877,0.0006833592633851686
PTPRS-AS1,0.01876708408770667,0.0007314468370433218
ENSG00000249094,0.018737744530974175,0.0007456184915422724
ENSG00000234793,0.018737487148438172,0.0007457439336502599
ENSG00000267666,0.018728642476355816,0.0007500665432118808
ENSG00000261158,0.018720198331544667,0.0007542151047765696
ARF1,0.01851401152209184,0.0008623697270863612
DHRS2,0.01849172881365492,0.0008748817517890606
PTH2R,0.018413402642162072,0.0009202107504865827
ASCL3,0.01826616639168346,0.0010113617198227018
PTPRN,0.01825970607979409,0.0010155463802949754
ADGRB3,0.01823793565811582,0.001029766433638727
ESM1,0.018193464336852025,0.0010593886956128601
COL6A1,0.018125994932703903,0.0011058381283678682
PRADX,0.018022904526464517,0.001180459108058736
ENSG00000250240,0.017934375873197864,0.0012482243883570956
UPK3B,0.01790811444310834,0.001269006768754479
SOX10,0.017877682004349405,0.0012934892788167578
RIPPLY3,0.017864799538985104,0.0013039837891144442
DLX6-AS1,0.017860566866545358,0.00130744898652531
ITGA4,0.01782764774270394,0.0013346906042580016
ENSG00000261000,0.01780285711666949,0.001355550255915119
CTAGE4,0.01764123071695613,0.001499088568495263
HOXB7,0.01759161569947108,0.0015458830886217042
ENSG00000259869,0.01749098714086747,0.0016449481238729317
GARIN4,0.017404669786427164,0.0017345438098658936
ARSI,0.017359596500282775,0.001783092157860825
ATP6V1G3,0.017330235112761116,0.0018153857655641237
JPH2,0.017326756257444793,0.0018192474485795888
LINC02267,0.01728453626406686,0.001866719036721405
PDE3B,0.017238198101145227,0.0019201289725080022
TMPRSS11B,0.01720328527501692,0.001961292895919842
ENSG00000260894,0.017193634688664628,0.001972813469099216
EMX2,0.017183251625563778,0.0019852777924632354
ENSG00000273295,0.017183009345130024,0.001985569498495832
MRPL33,0.017164769958312006,0.002007643043855139
TRHDE,0.0171549362390745,0.0020196371594378617
FBXO43,0.01715265564478943,0.002022428159922813
ENSG00000233928,0.01711552569931716,0.002068368625809233
TMEM221,0.017000404774350796,0.0022169594104387035
ATP1A4,0.016994177643106078,0.002225269274119974
REG4,0.016903560520981405,0.002349468107226748
ENSG00000248965,0.016847482755078014,0.0024294742282060956
ENSG00000272836,0.016838389115883777,0.002442680603379193
PCDHB12,0.016833842765794308,0.002449307711509058
AP1AR-DT,0.016733977877332797,0.0025990920932195383
DPY30,0.016716493742149337,0.0026261616338299357
ZNF683,0.016703070080350928,0.002647119227795238
TRPM8,0.016693446428824293,0.002662238041642614
ENSG00000272707,0.016658725087552437,0.002717443799107805
ROBO2,0.016642037346832703,0.002744347148647899
FGF23,0.016602190323086956,0.0028095739510478374
RAET1E-AS1-1,0.01655829354231975,0.002883066419478655
ROR2,0.016474022697905474,0.003029092032120909
RPL3L,0.01646507188943361,0.003044991982430795
ENSG00000236347,0.016451898551492723,0.0030685311854483574
TEX101,0.01643044335359764,0.0031072245327900955
ENSG00000203593,0.016364366866164836,0.003229201279335418
RHOB,0.016319284885912902,0.0033149091803425976
ENSG00000268707,0.01630395235235724,0.003344527567972675
ENSG00000257431,0.016244063887286327,0.0034625394062620203
ENSG00000250493,0.016105825395248276,0.0037495437228780687
ENSG00000260626,0.016040668574993124,0.0038921769612549023
ABCB11,0.01600241811062291,0.003978188552224225
CYP19A1,0.015998615007343536,0.0039868340092751985
ROPN1,0.01595223919943102,0.004093639377250369
ENSG00000269068,0.015918354037309203,0.004173312869099658
PRH2,0.015857178664080634,0.004320724001830513
PIK3CG,0.01585476512456548,0.004326635411024459
CSMD3,0.01583853318880776,0.00436658265004822
MFAP4,0.01577444753933763,0.004527585573707801
THEMIS,0.0157390916038217,0.004618694574342692
ENSG00000274767,0.015723354154974382,0.004659779916760524
ENSG00000240915,0.015712620574476338,0.004687991293459351
ENSG00000248605,0.015708929547461024,0.004697728194504353
ENSG00000271208,0.01551319807864611,0.005241047505858443
PHF21B,0.015511262891060223,0.005246691643211852
CACNA1I,0.015490082172382779,0.005308826891767476
ENSG00000229229,0.015426144631589188,0.005500444153827698
ENSG00000273261,0.015419344124011612,0.005521187846042606
SMR3B,0.015336522629476327,0.005779545808401963
EPHA3,0.01526153485368034,0.006022815891147171
ITGA8,0.015259093637684714,0.006030888312099447
ENSG00000250920,0.015256244144275155,0.006040323120035758
BOLL,0.015242311759185093,0.006086645619606128
ENSG00000257002,0.015161392165327338,0.006362069541728946
ENSG00000276241,0.015142641726295654,0.006427469126218538
ENSG00000273348,0.015126175131332308,0.006485401041079996
ENSG00000273965,0.015093333468322537,0.006602347359794678
COL5A3,0.015084868642320058,0.006632795611017785
ENSG00000254249,0.015034717665113908,0.0068157940559220856
TBX18,0.014988325169112336,0.006989104110888142
TDO2,0.014878281210939636,0.00741612774433283
ENSG00000253865,0.014856100993503011,0.007504979453733355
COL6A2,0.014846545345682392,0.007543551736271275
ENSG00000261117,0.014844405936410995,0.007552211979765051
ENSG00000233423,0.01481981798002929,0.007652384869368473
ADAM7-AS1,0.014805085410084344,0.007712975291613983
ENSG00000275441,0.014774210392772082,0.007841351041669617
ENSG00000233542,0.014738684676138073,0.007991429673548536
THTPA,0.01471555121943018,0.008090534737426696
VCAM1,0.014704455116173258,0.008138460356944155
ANO1-AS1,0.01466541470084682,0.008309107569022983
TMEM26-AS1,0.014632104288780708,0.008457231971207986
NAA38,0.014619651122937855,0.00851321214695465
CABP4,0.014529359678256635,0.008929102669028114
LINC01553,0.014492911807900846,0.009102062059743362
LINC00102,0.014471726759784002,0.009203962144543363
ENSG00000260377,0.014411217633488809,0.009500640669284136
SCGB1D2,0.014329059846180658,0.00991710595879293
ACKR1,0.014234769941602037,0.010415049640582305
TENM3,0.014225417318736801,0.010465633401758986
ENSG00000260633,0.01421559184719403,0.010519009872196929
SEMA6B,0.014194097839823503,0.010636620262027165
ENSG00000255491,0.01415869206261633,0.010832903759625234
ENSG00000273474,0.014053465141571743,0.01143540036939397
IL17REL,0.01403232647482659,0.011559960748905538
ENSG00000253854,0.014011131494897409,0.011686060214651928
PIP,0.014006093001152674,0.01171621563887061
TCF23,0.013962385098975674,0.011980717688821422
LHFPL4,0.013956263061978214,0.012018185270723453
SLITRK4,0.013928891924559518,0.012186973063725402
SLC6A11,0.01385688164490896,0.012641107197146041
IGHE,0.013846371899258962,0.012708624828785953
TOX2,0.013807448884540576,0.012961465603023222
PTPN22,0.013771975291129284,0.01319576434886622
ENSG00000261693,0.013770809447701699,0.013203527754008975
ENSG00000267038,0.013748821347316625,0.013350705719686204
OR2AE1,0.01367000829627382,0.013890225306478878
ENSG00000273442,0.013615813538258656,0.014272301286720463
SLC25A19,0.013530985927870639,0.01488896331517352
LINC01506,0.013515521917654786,0.01500387603608431
LINC00942,0.013501619336513771,0.01510785195705294
LINC01010,0.013462699353687305,0.01540231260371686
DRP2,0.01342798962174956,0.015669168588705443
LINC01567,0.01335589830557335,0.01623645048896264
ENSG00000224478,0.013348707113885123,0.016294015483304093
ENSG00000272264,0.013334969880324211,0.01640447974436778
FCAMR,0.013236882126549498,0.017212522116397327
CA10,0.013200075500847808,0.017524622854700637
ENSG00000226022,0.013168256885922004,0.017798414701942947
SLC36A2,0.013119328318863643,0.018226747241968728
ERP29,0.01309261368181194,0.01846440150284421
ENSG00000273367,0.013085389932807426,0.018529128188334982
ENSG00000250696,0.013063332782311907,0.01872799631104903
ENSG00000267026,0.01304419096001483,0.018902090387118934
ENSG00000266088,0.0130327923038812,0.01900643159871631
GPR84-AS1,0.013021297236054205,0.019112164987043014
IL1RL1,0.012967388621129906,0.019614913314370826
KRT9,0.012959047659178427,0.019693723649484542
ST18,0.012935819892901764,0.019914652287358656
LINC02533,0.012931473493845696,0.01995623207853526
COMP,0.012871447248541838,0.020538269851973077
CIDEC,0.012862502397629394,0.020626257898429104
ENSG00000268603,0.01279089449630558,0.021342569886842477
CDH20,0.012777438645267597,0.021479563583647946
GNB3,0.012776624582021567,0.021487876046902103
ENSG00000271868,0.01276664028995181,0.021590054479140978
ENSG00000234640,0.01276252626899781,0.021632279922358538
ZNF479,0.01273583378728202,0.021907996111097748
ZNF217-AS1,0.012719717338933543,0.02207594481308602
SLC2A5,0.012627073636650723,0.023063265475796225
NOD2,0.01260282875734242,0.02332789410112675
ENSG00000253500,0.012556371333752595,0.02384233974098792
NEFH,0.012518287294248876,0.02427137442839913
PRB1,0.012499898452745805,0.024480918231920504
FER1L6-AS1,0.01239775689951731,0.02567360006539239
ENSG00000255438,0.012387634537336817,0.025794488894676445
CXCR3,0.012386887818698568,0.02580342623172583
BMP6,0.012374236016134889,0.025955260862177216
LINC00896,0.012371525797474902,0.025987886540662128
AHSP,0.012365660468533542,0.02605861492393683
LINC01361,0.012329465530047743,0.02649877195940853
CCKBR,0.012278719223279735,0.027126690847336658
PRB2,0.012269456677181245,0.027242678058358564
ENSG00000272130,0.012242757073683504,0.02757941281232802
ENSG00000273454,0.012165000154688663,0.028580607221438084
ENSG00000244491,0.012150720668157183,0.028767831910567997
LINC02354,0.012144047959767389,0.028855682163044644
XACT,0.012067094595066266,0.029885625109820495
CTCFL,0.012034224563357456,0.030335098099749817
HLA-DRA,0.012034197745882536,0.030335467166625888
CSN3,0.01202630757529289,0.0304442207659924
DPT,0.011994550119713888,0.030885340615761286
F2RL2,0.011974816540521911,0.03116220046547038
PPIAL4G,0.011853479146841765,0.0329117814676744
KLF17,0.011787361074956289,0.0339000667272716
ENSG00000273198,0.011784287504294656,0.033946618875608806
ENSG00000214803,0.011760069690283172,0.03431533607278216
SPAG11A,0.011723007736698559,0.03488622953108816
DDX25,0.011708521604434556,0.035111564552016444
ARMS2,0.011659164332745876,0.035888678867698115
PPP1R13B-DT,0.011631023047793738,0.03633828447711234
ENSG00000229047,0.01160375407221501,0.03677852393472164
TMEM145,0.011598650721414366,0.03686141679800316
PTGER3,0.011540284497631812,0.0378208198831119
RGS1,0.011484390681095432,0.03875941066409483
KCNA2,0.011468156306987337,0.03903570565420168
NEUROD1,0.011462472902639038,0.03913282677065684
RPEL1,0.011451906936303448,0.0393139291767568
ENSG00000258793,0.01143081830150805,0.039677519955442976
CLCNKB,0.011410024630443868,0.040038815328196795
ENSG00000261076,0.011399838263392071,0.04021682205078017
S100B,0.011389470086321867,0.040398694682378986
SIRPG,0.01134975495526254,0.041101819846799524
CRYBB3,0.011331285897477424,0.041432315219917464
INSIG1-DT,0.011327866988681705,0.04149374123412568
ENSG00000273659,0.01125955924767666,0.04273725078599117
FAM9C,0.011244551724311602,0.043014637131824116
ENSG00000258745,0.01123886989511994,0.043120051614992286
ENSG00000233179,0.011219715749568556,0.043477026689687746
ENSG00000253171,0.011204549301280224,0.04376145118375608
IGKV1-12,0.011186616177860176,0.044099786376827654
ENSG00000204876,0.011142594431070667,0.04493969598554904
PSPC1-AS2,0.01113015859539727,0.04517939390726132
ENSG00000227716,0.01107182880445159,0.04631811861797964
HOXB-AS3,0.01098334858490899,0.04809151289545353
ENSG00000254606,0.010976893860052654,0.0482230868580324
TEX11,0.010958235894509455,0.048605114743273295
TEX36,0.010953607553652652,0.048700273917758455
FCN2,0.010918860974013097,0.04941967386815397
SPACA4,0.010903460596462418,0.04974136597900797
TAGAP,0.010895431707206348,0.04990977333096696
ENSG00000275527,0.010894085562312762,0.04993805569629566
ENSG00000264304,0.010800815269282749,0.05193063265604388
ENSG00000255237,0.01078193185612845,0.05234203995086931
CERS1,0.010735246033750563,0.053370880173641395
HTN1,0.01072856131358469,0.053519568096533646
ENSG00000232719,0.010712931001100606,0.05386858279879942
ENSG00000267139,0.010696834742630099,0.05422998535689088
CHRNB2,0.01065405271777566,0.05520039802830151
ENSG00000254038,0.010622078945615841,0.05593506437925219
GRAP,0.01061047488123965,0.056203698893166204
FCAR,0.010580193756546162,0.05690977072908229
FOSB,0.010574957362942013,0.057032614186264166
CHRNA1,0.010479748862756641,0.05930490105492984
ENSG00000253519,0.010415345566922828,0.06088418302077694
CHGA,0.010396486487538614,0.0613531817493563
LINC01829,0.010370763168948614,0.061997703545459054
SARDH,0.010350804611665272,0.06250163501688062
GUCY1A2,0.01029110500009251,0.06402924055426391
ENSG00000272329,0.010234599738352619,0.06550337993147551
DENND5B-AS1,0.010210038036659961,0.06615282689481528
ENSG00000266744,0.010157526209246436,0.06755911890193432
DNPEP-AS1,0.01015546391327003,0.0676148462950011
PLA2G2C,0.010113056251399695,0.06876919566314925
BPIFB3,0.010106917025766812,0.0689376413254274
MGAM2,0.010088208902976284,0.06945303889060915
ENSG00000253852,0.010086069953136408,0.06951216671086852
TRBV18,0.010034651512712194,0.0709460302623217
CMC4,0.009998558666716456,0.07196693693598288
LINC01882,0.009888201145862403,0.07516332250808237
FNDC1-AS1,0.009813067112318448,0.07740511480359288
SSPOP,0.009771603324686804,0.07866542036958207
IGLC7,0.009762807753474084,0.07893489970884074
ENSG00000255351,0.009757325284090948,0.07910325157239284
TRGV8,0.009732931346076426,0.07985586739479877
GNAO1,0.009646177389925709,0.08257972462561927
LINC02091,0.009636339754842443,0.08289330020082107
IGKV3OR2-268,0.009612548030697268,0.08365565313872213
ENSG00000279070,0.00960419868983606,0.08392453117670128
ENSG00000269288,0.009603321353337331,0.08395282505909599
SALL1,0.009589336655151175,0.0844048714584909
ENSG00000272682,0.00958577521307947,0.08452030689175087
LPAR4,0.009584802118837098,0.08455186956913026
ENSG00000228739,0.009580380181446602,0.08469541691072731
ENSG00000267943,0.009532010414826469,0.08627852960100572
MT-ND4L,0.009510580811221468,0.08698750621322772
ENSG00000230848,0.00945882043603493,0.08871935034577527
CA7,0.009450588060881933,0.0889973400759234
MYBPC1,0.009438222785407537,0.089416207170204
HBG1,0.009420564539343724,0.09001712160622194
CRABP1,0.00942016493734433,0.09003075767642882
ADAM11,0.009411758903707056,0.09031799176810208
TUSC7,0.009385632179856641,0.09121545155503741
LINC01993,0.009334496782632084,0.09299270692897876
BLK,0.009330385549464835,0.09313679519735456
AQP2,0.009261760976100883,0.09556846913525535
TUBA3D,0.009227995655230269,0.0967834455018004
ENSG00000237718,0.009200671495699132,0.09777566637352761
KLRC4,0.009197592781109388,0.0978879712533498
LINC02418,0.009124262054207929,0.10059350715971259
TRGV3,0.009087230387933883,0.1019822596528141
TSTD1,0.009085129042201694,0.10206151907544747
HPSE2,0.009073013043446218,0.10251947199338182
TRAV21,0.009059662547799384,0.10302597710086299
SIM2,0.009032866443541657,0.10404859972900081
ENSG00000231713,0.009024397336132344,0.10437347898475338
ENSG00000250379,0.009003153117258772,0.10519196348689597
ENSG00000258976,0.00896620438366711,0.10662762755645427
LINC01781,0.008928719353765276,0.10809995467589402
ENSG00000273464,0.008878677244500935,0.11009052182154139
BFSP2,0.008868934898507666,0.11048139830788284
TRBV7-6,0.00885529343182012,0.11103055387760621
ENSG00000271964,0.008840086611059809,0.11164526229890955
ENSG00000272416,0.0088373204792548,0.11175736629480126
LINC00968,0.008819017553875198,0.1125013746355894
